NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
PROSPECT HEIGHTS         ,01 ONE FAMILY HOMES                        ,4 ,"$900,000","$1,346,750","$1,337,500","$1,812,000"
PROSPECT HEIGHTS         ,02 TWO FAMILY HOMES                        ,19 ,"$250,000","$1,252,579","$1,350,000","$2,249,000"
PROSPECT HEIGHTS         ,03 THREE FAMILY HOMES                      ,16 ,"$750,000","$1,211,698","$1,202,500","$1,560,000"
RED HOOK                 ,01 ONE FAMILY HOMES                        ,2 ,"$188,010","$303,143","$303,143","$418,275"
RED HOOK                 ,02 TWO FAMILY HOMES                        ,8 ,"$243,217","$828,152","$722,500","$1,795,000"
RED HOOK                 ,03 THREE FAMILY HOMES                      ,9 ,"$405,000","$845,437","$815,000","$1,385,000"
SEAGATE                  ,01 ONE FAMILY HOMES                        ,10 ,"$380,000","$678,260","$541,000","$1,350,000"
SEAGATE                  ,02 TWO FAMILY HOMES                        ,19 ,"$164,800","$562,902","$546,000","$894,838"
SEAGATE                  ,03 THREE FAMILY HOMES                      ,3 ,"$630,000","$723,333","$715,000","$825,000"
SHEEPSHEAD BAY           ,01 ONE FAMILY HOMES                        ,62 ,"$265,000","$538,731","$495,000","$1,150,000"
SHEEPSHEAD BAY           ,02 TWO FAMILY HOMES                        ,119 ,"$150,000","$625,565","$600,000","$1,750,000"
SHEEPSHEAD BAY           ,03 THREE FAMILY HOMES                      ,15 ,"$175,000","$678,633","$775,000","$990,000"
SUNSET PARK              ,01 ONE FAMILY HOMES                        ,22 ,"$385,000","$611,418","$589,500","$1,038,000"
SUNSET PARK              ,02 TWO FAMILY HOMES                        ,175 ,"$150,000","$705,585","$710,000","$1,750,000"
SUNSET PARK              ,03 THREE FAMILY HOMES                      ,56 ,"$151,163","$729,481","$763,750","$1,300,000"
WILLIAMSBURG-CENTRAL     ,01 ONE FAMILY HOMES                        ,2 ,"$530,000","$610,000","$610,000","$690,000"
WILLIAMSBURG-CENTRAL     ,02 TWO FAMILY HOMES                        ,9 ,"$207,500","$795,267","$900,000","$1,600,000"
WILLIAMSBURG-CENTRAL     ,03 THREE FAMILY HOMES                      ,13 ,"$158,500","$659,500","$700,000","$1,650,000"
WILLIAMSBURG-EAST        ,01 ONE FAMILY HOMES                        ,25 ,"$220,000","$645,658","$675,000","$935,000"
WILLIAMSBURG-EAST        ,02 TWO FAMILY HOMES                        ,46 ,"$200,000","$809,722","$802,500","$1,900,000"
WILLIAMSBURG-EAST        ,03 THREE FAMILY HOMES                      ,13 ,"$630,000","$986,846","$899,000","$1,725,000"
WILLIAMSBURG-NORTH       ,01 ONE FAMILY HOMES                        ,2 ,"$1,196,000","$1,319,175","$1,319,175","$1,442,350"
WILLIAMSBURG-NORTH       ,02 TWO FAMILY HOMES                        ,6 ,"$468,750","$1,028,125","$1,087,500","$1,500,000"
WILLIAMSBURG-NORTH       ,03 THREE FAMILY HOMES                      ,6 ,"$250,000","$1,001,650","$1,014,950","$1,500,000"
WILLIAMSBURG-SOUTH       ,01 ONE FAMILY HOMES                        ,2 ,"$750,000","$1,052,500","$1,052,500","$1,355,000"
WILLIAMSBURG-SOUTH       ,02 TWO FAMILY HOMES                        ,7 ,"$250,000","$732,940","$850,000","$1,100,000"
WILLIAMSBURG-SOUTH       ,03 THREE FAMILY HOMES                      ,4 ,"$810,500","$1,085,125","$1,090,000","$1,350,000"
WINDSOR TERRACE          ,01 ONE FAMILY HOMES                        ,20 ,"$250,000","$761,550","$712,500","$1,370,000"
WINDSOR TERRACE          ,02 TWO FAMILY HOMES                        ,37 ,"$258,709","$837,156","$794,000","$1,450,000"
WINDSOR TERRACE          ,03 THREE FAMILY HOMES                      ,7 ,"$700,000","$1,138,357","$1,182,500","$1,900,000"
WYCKOFF HEIGHTS          ,01 ONE FAMILY HOMES                        ,4 ,"$350,000","$422,000","$404,000","$530,000"
WYCKOFF HEIGHTS          ,02 TWO FAMILY HOMES                        ,17 ,"$239,500","$578,115","$589,160","$720,000"
WYCKOFF HEIGHTS          ,03 THREE FAMILY HOMES                      ,9 ,"$200,000","$554,800","$579,000","$740,000"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
