PCT,Name,2015,2016,2017,Avg,Diff,Variance
47,Wakefield,8476.2,9203.1,9040.5,8839.650000000001,200.84999999999854,0.022216691554670487
47,Woodlawn,8476.2,9203.1,9040.5,8839.650000000001,200.84999999999854,0.022216691554670487
47,Williamsbridge,8476.2,9203.1,9040.5,8839.650000000001,200.84999999999854,0.022216691554670487
47,Olinville,8476.2,9203.1,9040.5,8839.650000000001,200.84999999999854,0.022216691554670487
47,Edenwald,8476.2,9203.1,9040.5,8839.650000000001,200.84999999999854,0.022216691554670487
47,Clinton,8476.2,9203.1,9040.5,8839.650000000001,200.84999999999854,0.022216691554670487
84,Brooklyn Heights,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
84,Downtown,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
84,Boerum Hill,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
84,Navy Yard,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
84,Fulton Ferry,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
84,Vinegar Hill,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
84,Dumbo,4877.099999999999,5007.0,5060.6,4942.049999999999,118.55000000000109,0.02342607595937262
19,Lenox Hill,5318.1,5768.0,5964.5,5543.05,421.4499999999998,0.07065973677592419
19,Roosevelt Island,5318.1,5768.0,5964.5,5543.05,421.4499999999998,0.07065973677592419
19,Ravenswood,5318.1,5768.0,5964.5,5543.05,421.4499999999998,0.07065973677592419
20,Upper West Side,3421.5,3517.2999999999997,3958.9000000000005,3469.3999999999996,489.5000000000009,0.12364545707140893
20,Lincoln Square,3421.5,3517.2999999999997,3958.9000000000005,3469.3999999999996,489.5000000000009,0.12364545707140893
17,Midtown,2842.8,3064.7,3424.2000000000003,2953.75,470.4500000000003,0.13738975527130431
17,Murray Hill,2842.8,3064.7,3424.2000000000003,2953.75,470.4500000000003,0.13738975527130431
17,Sutton Place,2842.8,3064.7,3424.2000000000003,2953.75,470.4500000000003,0.13738975527130431
17,Turtle Bay,2842.8,3064.7,3424.2000000000003,2953.75,470.4500000000003,0.13738975527130431
17,Tudor City,2842.8,3064.7,3424.2000000000003,2953.75,470.4500000000003,0.13738975527130431
