PCT,CRIME,2013,2014,2015,2016,2017,Weight
72,MISDEMEANOR DANGEROUS DRUGS  (1),530,478,388,328,443,8
72,MISDEMEANOR DANGEROUS WEAPONS (5),69,85,59,44,24,8
72,PETIT LARCENY,888,813,784,819,942,8
72,ASSAULT 3 AND RELATED OFFENSES,557,564,495,521,518,8
72,INTOXICATED & IMPAIRED DRIVING,206,227,184,165,166,8
72,VEHICLE AND TRAFFIC LAWS,76,57,61,67,63,8
72,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,475,452,519,396,433,8
72,CRIMINAL TRESPASS,111,118,96,81,88,8
72,UNAUTHORIZED USE OF A VEHICLE,24,38,14,24,20,8
72,OFFENSES AGAINST THE PERSON (7),13,4,8,23,18,8
72,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),68,56,49,30,50,8
72,ADMINISTRATIVE CODE (6),5,12,3,3,3,8
72,FRAUDS (3),27,39,34,41,34,8
72,AGGRAVATED HARASSMENT 2,288,205,224,218,215,8
72,OTHER MISDEMEANORS (8),267,390,453,472,416,8
72,TOTAL MISDEMEANOR OFFENSES,3697,3666,3455,3310,3521,8
73,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,45,42,35,19,17,8
73,MISDEMEANOR SEX CRIMES (4),111,97,109,108,122,8
73,MISDEMEANOR DANGEROUS DRUGS  (1),1362,1385,1043,640,795,8
73,MISDEMEANOR DANGEROUS WEAPONS (5),209,127,125,70,58,8
73,PETIT LARCENY,1044,935,986,940,934,8
73,ASSAULT 3 AND RELATED OFFENSES,1518,1462,1093,1035,1019,8
73,INTOXICATED & IMPAIRED DRIVING,97,107,87,81,78,8
73,VEHICLE AND TRAFFIC LAWS,82,86,90,94,117,8
73,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,748,773,745,777,707,8
73,CRIMINAL TRESPASS,363,282,230,233,186,8
73,UNAUTHORIZED USE OF A VEHICLE,26,28,23,21,24,8
73,OFFENSES AGAINST THE PERSON (7),35,31,33,27,34,8
73,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),280,216,144,107,116,8
73,ADMINISTRATIVE CODE (6),17,22,24,24,17,8
73,FRAUDS (3),90,98,121,115,79,8
73,AGGRAVATED HARASSMENT 2,558,436,413,506,442,8
73,OTHER MISDEMEANORS (8),1292,920,1233,1335,846,8
73,TOTAL MISDEMEANOR OFFENSES,7877,7047,6534,6132,5591,8
75,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,61,41,40,22,24,8
75,MISDEMEANOR SEX CRIMES (4),131,134,178,214,163,8
75,MISDEMEANOR DANGEROUS DRUGS  (1),2865,2594,1471,864,728,8
75,MISDEMEANOR DANGEROUS WEAPONS (5),248,220,146,68,55,8
75,PETIT LARCENY,1814,2158,2184,2103,2415,8
75,ASSAULT 3 AND RELATED OFFENSES,2220,2374,1584,1568,1428,8
75,INTOXICATED & IMPAIRED DRIVING,261,170,141,176,159,8
75,VEHICLE AND TRAFFIC LAWS,203,199,189,206,221,8
75,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,1142,1239,1155,1026,1272,8
75,CRIMINAL TRESPASS,451,379,312,197,169,8
75,UNAUTHORIZED USE OF A VEHICLE,48,49,38,53,38,8
75,OFFENSES AGAINST THE PERSON (7),45,45,40,30,47,8
75,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),323,374,336,222,193,8
75,ADMINISTRATIVE CODE (6),48,80,70,52,58,8
75,FRAUDS (3),133,168,189,150,95,8
75,AGGRAVATED HARASSMENT 2,864,604,688,641,631,8
75,OTHER MISDEMEANORS (8),1653,1232,1803,1703,1089,8
75,TOTAL MISDEMEANOR OFFENSES,12510,12060,10564,9295,8785,8
76,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,18,8,7,9,9,8
76,MISDEMEANOR SEX CRIMES (4),16,19,22,23,23,8
76,MISDEMEANOR DANGEROUS DRUGS  (1),279,293,286,416,456,8
76,MISDEMEANOR DANGEROUS WEAPONS (5),17,13,21,29,26,8
76,PETIT LARCENY,509,508,450,411,411,8
76,ASSAULT 3 AND RELATED OFFENSES,257,193,162,179,180,8
76,INTOXICATED & IMPAIRED DRIVING,62,58,46,76,63,8
76,VEHICLE AND TRAFFIC LAWS,29,25,18,31,19,8
76,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,251,308,274,207,181,8
76,CRIMINAL TRESPASS,111,115,142,183,133,8
76,UNAUTHORIZED USE OF A VEHICLE,6,5,3,8,5,8
76,OFFENSES AGAINST THE PERSON (7),3,3,9,5,6,8
76,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),43,31,30,37,40,8
76,ADMINISTRATIVE CODE (6),2,3,2,4,1,8
76,FRAUDS (3),19,22,17,32,16,8
76,AGGRAVATED HARASSMENT 2,155,93,94,125,102,8
76,OTHER MISDEMEANORS (8),68,69,127,118,105,8
76,TOTAL MISDEMEANOR OFFENSES,1845,1766,1710,1893,1776,8
77,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,17,17,15,12,14,8
77,MISDEMEANOR SEX CRIMES (4),73,72,72,67,89,8
77,MISDEMEANOR DANGEROUS DRUGS  (1),1351,1114,515,422,423,8
77,MISDEMEANOR DANGEROUS WEAPONS (5),80,56,33,33,18,8
77,PETIT LARCENY,998,955,836,833,843,8
77,ASSAULT 3 AND RELATED OFFENSES,968,914,666,645,593,8
77,INTOXICATED & IMPAIRED DRIVING,83,64,55,70,71,8
77,VEHICLE AND TRAFFIC LAWS,83,69,78,73,59,8
77,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,506,504,490,538,536,8
77,CRIMINAL TRESPASS,166,132,59,66,74,8
77,UNAUTHORIZED USE OF A VEHICLE,18,23,12,13,13,8
77,OFFENSES AGAINST THE PERSON (7),14,8,5,12,17,8
77,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),158,117,78,64,107,8
77,ADMINISTRATIVE CODE (6),30,21,24,18,13,8
77,FRAUDS (3),41,42,27,50,38,8
77,AGGRAVATED HARASSMENT 2,348,303,299,324,361,8
77,OTHER MISDEMEANORS (8),463,398,678,624,564,8
77,TOTAL MISDEMEANOR OFFENSES,5397,4809,3942,3864,3833,8
78,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,62,21,5,10,3,8
78,MISDEMEANOR SEX CRIMES (4),26,20,36,34,36,8
78,MISDEMEANOR DANGEROUS DRUGS  (1),162,133,178,177,171,8
78,MISDEMEANOR DANGEROUS WEAPONS (5),21,16,24,23,21,8
78,PETIT LARCENY,1371,1308,1081,1234,1183,8
78,ASSAULT 3 AND RELATED OFFENSES,239,251,234,232,258,8
78,INTOXICATED & IMPAIRED DRIVING,35,59,45,83,81,8
78,VEHICLE AND TRAFFIC LAWS,36,42,34,44,41,8
78,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,266,329,281,294,256,8
78,CRIMINAL TRESPASS,67,52,60,37,51,8
78,UNAUTHORIZED USE OF A VEHICLE,12,17,4,16,13,8
78,OFFENSES AGAINST THE PERSON (7),2,3,5,4,6,8
78,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),44,32,42,24,29,8
78,ADMINISTRATIVE CODE (6),2,5,5,3,2,8
78,FRAUDS (3),15,18,23,27,22,8
78,AGGRAVATED HARASSMENT 2,162,123,130,153,136,8
78,OTHER MISDEMEANORS (8),261,310,468,267,263,8
78,TOTAL MISDEMEANOR OFFENSES,2783,2739,2655,2662,2572,8
79,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,34,28,14,11,10,8
79,MISDEMEANOR SEX CRIMES (4),61,62,63,60,77,8
79,MISDEMEANOR DANGEROUS DRUGS  (1),1225,845,434,428,617,8
79,MISDEMEANOR DANGEROUS WEAPONS (5),75,62,31,27,39,8
79,PETIT LARCENY,1142,1152,1089,1117,1041,8
79,ASSAULT 3 AND RELATED OFFENSES,1049,989,683,692,656,8
79,INTOXICATED & IMPAIRED DRIVING,89,82,49,55,43,8
79,VEHICLE AND TRAFFIC LAWS,80,76,81,77,82,8
79,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,633,619,575,628,567,8
79,CRIMINAL TRESPASS,258,193,185,133,176,8
79,UNAUTHORIZED USE OF A VEHICLE,15,14,20,16,16,8
79,OFFENSES AGAINST THE PERSON (7),28,15,18,18,39,8
79,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),248,163,89,94,62,8
79,ADMINISTRATIVE CODE (6),10,9,9,8,13,8
79,FRAUDS (3),63,66,46,44,40,8
79,AGGRAVATED HARASSMENT 2,411,214,279,290,301,8
79,OTHER MISDEMEANORS (8),815,710,1096,884,672,8
79,TOTAL MISDEMEANOR OFFENSES,6236,5299,4761,4582,4451,8
81,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,14,20,5,9,13,8
81,MISDEMEANOR SEX CRIMES (4),61,59,44,60,61,8
81,MISDEMEANOR DANGEROUS DRUGS  (1),835,729,428,426,290,8
81,MISDEMEANOR DANGEROUS WEAPONS (5),66,32,36,30,13,8
81,PETIT LARCENY,696,669,686,692,688,8
81,ASSAULT 3 AND RELATED OFFENSES,894,765,467,494,444,8
81,INTOXICATED & IMPAIRED DRIVING,88,88,42,61,51,8
81,VEHICLE AND TRAFFIC LAWS,62,67,55,55,47,8
81,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,435,462,479,437,470,8
81,CRIMINAL TRESPASS,190,155,77,117,140,8
81,UNAUTHORIZED USE OF A VEHICLE,14,12,13,12,14,8
81,OFFENSES AGAINST THE PERSON (7),21,14,9,16,11,8
81,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),155,80,56,41,40,8
81,ADMINISTRATIVE CODE (6),47,27,35,22,9,8
81,FRAUDS (3),36,60,27,35,28,8
81,AGGRAVATED HARASSMENT 2,340,261,241,248,209,8
81,OTHER MISDEMEANORS (8),854,683,957,694,500,8
81,TOTAL MISDEMEANOR OFFENSES,4808,4183,3657,3449,3028,8
83,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,33,27,13,13,42,8
83,MISDEMEANOR SEX CRIMES (4),63,81,72,74,73,8
83,MISDEMEANOR DANGEROUS DRUGS  (1),1152,896,523,497,399,8
83,MISDEMEANOR DANGEROUS WEAPONS (5),51,39,42,27,25,8
83,PETIT LARCENY,965,1055,903,980,1094,8
83,ASSAULT 3 AND RELATED OFFENSES,976,879,679,711,664,8
83,INTOXICATED & IMPAIRED DRIVING,111,108,43,50,48,8
83,VEHICLE AND TRAFFIC LAWS,76,77,98,81,101,8
83,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,521,489,568,639,726,8
83,CRIMINAL TRESPASS,145,128,117,110,81,8
83,UNAUTHORIZED USE OF A VEHICLE,12,12,14,12,12,8
83,OFFENSES AGAINST THE PERSON (7),20,17,12,12,16,8
83,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),78,90,80,70,78,8
83,ADMINISTRATIVE CODE (6),29,23,18,22,13,8
83,FRAUDS (3),68,44,35,23,29,8
83,AGGRAVATED HARASSMENT 2,287,197,298,249,225,8
83,OTHER MISDEMEANORS (8),608,542,676,476,330,8
83,TOTAL MISDEMEANOR OFFENSES,5195,4704,4191,4046,3956,8
84,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,69,31,27,29,18,8
84,MISDEMEANOR SEX CRIMES (4),32,33,45,57,59,8
84,MISDEMEANOR DANGEROUS DRUGS  (1),169,165,99,122,112,8
84,MISDEMEANOR DANGEROUS WEAPONS (5),41,34,30,30,27,8
84,PETIT LARCENY,1418,1456,1448,1624,1566,8
84,ASSAULT 3 AND RELATED OFFENSES,394,345,308,342,381,8
84,INTOXICATED & IMPAIRED DRIVING,69,61,34,52,60,8
84,VEHICLE AND TRAFFIC LAWS,40,51,68,71,42,8
84,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,320,254,313,280,262,8
84,CRIMINAL TRESPASS,49,61,48,46,74,8
84,UNAUTHORIZED USE OF A VEHICLE,20,14,9,16,25,8
84,OFFENSES AGAINST THE PERSON (7),8,11,22,35,37,8
84,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),134,93,73,77,76,8
84,ADMINISTRATIVE CODE (6),0,0,2,1,3,8
84,FRAUDS (3),41,46,26,61,35,8
84,AGGRAVATED HARASSMENT 2,213,133,110,117,150,8
84,OTHER MISDEMEANORS (8),754,962,896,946,750,8
84,TOTAL MISDEMEANOR OFFENSES,3771,3750,3558,3906,3677,8
88,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,14,6,3,9,4,8
88,MISDEMEANOR SEX CRIMES (4),40,18,35,30,36,8
88,MISDEMEANOR DANGEROUS DRUGS  (1),363,314,261,242,216,8
88,MISDEMEANOR DANGEROUS WEAPONS (5),22,19,24,29,10,8
88,PETIT LARCENY,827,813,705,647,670,8
88,ASSAULT 3 AND RELATED OFFENSES,392,426,309,316,308,8
88,INTOXICATED & IMPAIRED DRIVING,22,36,23,41,28,8
88,VEHICLE AND TRAFFIC LAWS,47,56,27,65,47,8
88,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,315,419,354,360,368,8
88,CRIMINAL TRESPASS,131,139,126,128,92,8
88,UNAUTHORIZED USE OF A VEHICLE,8,7,8,6,5,8
88,OFFENSES AGAINST THE PERSON (7),8,17,9,8,8,8
88,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),49,48,56,42,15,8
88,ADMINISTRATIVE CODE (6),5,3,4,4,2,8
88,FRAUDS (3),48,35,28,32,19,8
88,AGGRAVATED HARASSMENT 2,192,123,154,191,207,8
88,OTHER MISDEMEANORS (8),327,463,295,352,246,8
88,TOTAL MISDEMEANOR OFFENSES,2810,2942,2421,2502,2281,8
90,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,25,18,8,10,10,8
90,MISDEMEANOR SEX CRIMES (4),51,53,57,56,60,8
90,MISDEMEANOR DANGEROUS DRUGS  (1),729,573,483,325,419,8
90,MISDEMEANOR DANGEROUS WEAPONS (5),40,24,22,22,20,8
90,PETIT LARCENY,1209,1342,1214,1200,1250,8
90,ASSAULT 3 AND RELATED OFFENSES,653,569,493,534,495,8
90,INTOXICATED & IMPAIRED DRIVING,93,62,66,65,79,8
90,VEHICLE AND TRAFFIC LAWS,89,78,91,104,95,8
90,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,681,712,729,651,670,8
90,CRIMINAL TRESPASS,223,203,143,151,132,8
90,UNAUTHORIZED USE OF A VEHICLE,13,11,21,30,31,8
90,OFFENSES AGAINST THE PERSON (7),8,21,24,14,23,8
90,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),78,64,58,42,47,8
90,ADMINISTRATIVE CODE (6),10,3,0,6,2,8
90,FRAUDS (3),51,30,31,23,35,8
90,AGGRAVATED HARASSMENT 2,333,262,322,303,215,8
90,OTHER MISDEMEANORS (8),571,651,782,821,456,8
90,TOTAL MISDEMEANOR OFFENSES,4857,4676,4544,4357,4039,8
94,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,6,7,9,5,5,8
94,MISDEMEANOR SEX CRIMES (4),11,25,41,24,35,8
94,MISDEMEANOR DANGEROUS DRUGS  (1),208,126,141,143,162,8
94,MISDEMEANOR DANGEROUS WEAPONS (5),24,20,7,15,9,8
94,PETIT LARCENY,704,792,840,801,771,8
94,ASSAULT 3 AND RELATED OFFENSES,384,280,278,282,289,8
94,INTOXICATED & IMPAIRED DRIVING,143,167,54,29,44,8
94,VEHICLE AND TRAFFIC LAWS,38,42,54,45,66,8
94,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,350,405,339,345,416,8
94,CRIMINAL TRESPASS,48,47,52,82,135,8
94,UNAUTHORIZED USE OF A VEHICLE,11,10,8,15,10,8
94,OFFENSES AGAINST THE PERSON (7),13,9,3,6,20,8
94,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),38,44,36,22,33,8
94,ADMINISTRATIVE CODE (6),6,5,4,5,4,8
94,FRAUDS (3),21,23,15,35,38,8
94,AGGRAVATED HARASSMENT 2,140,133,120,148,172,8
94,OTHER MISDEMEANORS (8),212,309,267,308,178,8
94,TOTAL MISDEMEANOR OFFENSES,2357,2444,2268,2310,2387,8
100,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,9,4,7,14,10,8
100,MISDEMEANOR SEX CRIMES (4),10,24,20,40,17,8
100,MISDEMEANOR DANGEROUS DRUGS  (1),156,175,159,62,62,8
100,MISDEMEANOR DANGEROUS WEAPONS (5),30,32,26,23,8,8
100,PETIT LARCENY,298,412,375,366,495,8
100,ASSAULT 3 AND RELATED OFFENSES,326,332,231,289,269,8
100,INTOXICATED & IMPAIRED DRIVING,37,35,20,24,42,8
100,VEHICLE AND TRAFFIC LAWS,23,20,13,11,21,8
100,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,168,198,177,178,175,8
100,CRIMINAL TRESPASS,51,61,48,33,32,8
100,UNAUTHORIZED USE OF A VEHICLE,5,11,16,13,5,8
100,OFFENSES AGAINST THE PERSON (7),14,8,10,4,5,8
100,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),42,52,36,25,36,8
100,ADMINISTRATIVE CODE (6),9,3,15,3,11,8
100,FRAUDS (3),30,56,40,38,18,8
100,AGGRAVATED HARASSMENT 2,133,183,156,120,107,8
100,OTHER MISDEMEANORS (8),153,283,309,252,232,8
100,TOTAL MISDEMEANOR OFFENSES,1494,1889,1658,1495,1545,8
101,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,19,6,10,7,10,8
101,MISDEMEANOR SEX CRIMES (4),41,49,59,58,68,8
101,MISDEMEANOR DANGEROUS DRUGS  (1),643,702,194,162,181,8
101,MISDEMEANOR DANGEROUS WEAPONS (5),100,80,54,32,27,8
101,PETIT LARCENY,547,520,476,507,521,8
101,ASSAULT 3 AND RELATED OFFENSES,601,536,480,501,488,8
101,INTOXICATED & IMPAIRED DRIVING,45,60,44,41,37,8
101,VEHICLE AND TRAFFIC LAWS,23,26,26,32,27,8
101,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,460,391,363,338,282,8
101,CRIMINAL TRESPASS,159,170,72,85,57,8
101,UNAUTHORIZED USE OF A VEHICLE,19,32,28,14,24,8
101,OFFENSES AGAINST THE PERSON (7),10,8,5,8,6,8
101,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),89,105,56,43,41,8
101,ADMINISTRATIVE CODE (6),11,15,13,12,12,8
101,FRAUDS (3),40,49,36,44,39,8
101,AGGRAVATED HARASSMENT 2,243,250,233,264,236,8
101,OTHER MISDEMEANORS (8),84,188,367,375,247,8
101,TOTAL MISDEMEANOR OFFENSES,3134,3187,2516,2523,2303,8
102,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,23,15,13,10,7,8
102,MISDEMEANOR SEX CRIMES (4),48,56,58,48,65,8
102,MISDEMEANOR DANGEROUS DRUGS  (1),356,168,229,378,629,8
102,MISDEMEANOR DANGEROUS WEAPONS (5),47,35,31,30,28,8
102,PETIT LARCENY,1002,1027,907,884,861,8
102,ASSAULT 3 AND RELATED OFFENSES,763,722,629,591,488,8
102,INTOXICATED & IMPAIRED DRIVING,218,167,100,114,68,8
102,VEHICLE AND TRAFFIC LAWS,74,74,70,72,86,8
102,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,705,759,635,628,559,8
102,CRIMINAL TRESPASS,199,103,99,115,98,8
102,UNAUTHORIZED USE OF A VEHICLE,25,31,25,42,29,8
102,OFFENSES AGAINST THE PERSON (7),15,22,9,15,8,8
102,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),106,74,67,51,52,8
102,ADMINISTRATIVE CODE (6),19,17,24,8,10,8
102,FRAUDS (3),25,26,23,29,28,8
102,AGGRAVATED HARASSMENT 2,403,217,188,166,174,8
102,OTHER MISDEMEANORS (8),103,133,241,193,193,8
102,TOTAL MISDEMEANOR OFFENSES,4131,3646,3348,3374,3383,8
103,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,101,41,30,12,9,8
103,MISDEMEANOR SEX CRIMES (4),53,57,79,60,65,8
103,MISDEMEANOR DANGEROUS DRUGS  (1),1215,1268,1180,1045,697,8
103,MISDEMEANOR DANGEROUS WEAPONS (5),208,136,113,109,51,8
103,PETIT LARCENY,1119,1175,1091,895,937,8
103,ASSAULT 3 AND RELATED OFFENSES,1145,1034,818,730,706,8
103,INTOXICATED & IMPAIRED DRIVING,70,68,78,66,76,8
103,VEHICLE AND TRAFFIC LAWS,79,72,113,112,103,8
103,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,538,603,653,576,581,8
103,CRIMINAL TRESPASS,203,243,196,137,63,8
103,UNAUTHORIZED USE OF A VEHICLE,31,19,18,20,25,8
103,OFFENSES AGAINST THE PERSON (7),10,16,10,7,8,8
103,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),273,291,297,198,145,8
103,ADMINISTRATIVE CODE (6),25,39,29,7,28,8
103,FRAUDS (3),99,118,104,81,33,8
103,AGGRAVATED HARASSMENT 2,459,439,443,449,390,8
103,OTHER MISDEMEANORS (8),893,944,1299,1005,698,8
103,TOTAL MISDEMEANOR OFFENSES,6521,6563,6551,5509,4615,8
104,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,34,26,21,12,17,8
104,MISDEMEANOR SEX CRIMES (4),53,56,52,53,79,8
104,MISDEMEANOR DANGEROUS DRUGS  (1),586,509,332,180,251,8
104,MISDEMEANOR DANGEROUS WEAPONS (5),84,89,54,33,26,8
104,PETIT LARCENY,1178,1098,987,1031,1089,8
104,ASSAULT 3 AND RELATED OFFENSES,701,740,467,518,487,8
104,INTOXICATED & IMPAIRED DRIVING,154,150,84,94,81,8
104,VEHICLE AND TRAFFIC LAWS,82,73,71,79,83,8
104,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,799,803,710,676,757,8
104,CRIMINAL TRESPASS,157,169,118,64,116,8
104,UNAUTHORIZED USE OF A VEHICLE,40,44,50,48,77,8
104,OFFENSES AGAINST THE PERSON (7),30,15,14,8,25,8
104,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),99,114,93,70,46,8
104,ADMINISTRATIVE CODE (6),24,17,21,14,13,8
104,FRAUDS (3),93,101,70,52,42,8
104,AGGRAVATED HARASSMENT 2,475,294,266,190,198,8
104,OTHER MISDEMEANORS (8),400,390,458,385,279,8
104,TOTAL MISDEMEANOR OFFENSES,4989,4688,3868,3507,3666,8
105,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,19,7,9,5,9,8
105,MISDEMEANOR SEX CRIMES (4),57,51,45,49,58,8
105,MISDEMEANOR DANGEROUS DRUGS  (1),656,600,312,238,384,8
105,MISDEMEANOR DANGEROUS WEAPONS (5),67,44,20,30,26,8
105,PETIT LARCENY,721,767,839,816,842,8
105,ASSAULT 3 AND RELATED OFFENSES,830,875,647,642,568,8
105,INTOXICATED & IMPAIRED DRIVING,106,81,45,56,59,8
105,VEHICLE AND TRAFFIC LAWS,108,103,119,126,114,8
105,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,605,573,583,584,490,8
105,CRIMINAL TRESPASS,100,86,54,78,72,8
105,UNAUTHORIZED USE OF A VEHICLE,45,38,32,41,31,8
105,OFFENSES AGAINST THE PERSON (7),12,9,9,14,10,8
105,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),94,105,82,77,90,8
105,ADMINISTRATIVE CODE (6),51,39,53,43,38,8
105,FRAUDS (3),64,61,64,74,54,8
105,AGGRAVATED HARASSMENT 2,568,500,485,450,339,8
105,OTHER MISDEMEANORS (8),75,108,267,313,262,8
105,TOTAL MISDEMEANOR OFFENSES,4178,4047,3665,3636,3446,8
106,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,31,22,13,24,17,8
106,MISDEMEANOR SEX CRIMES (4),47,44,36,47,59,8
106,MISDEMEANOR DANGEROUS DRUGS  (1),337,207,242,215,194,8
106,MISDEMEANOR DANGEROUS WEAPONS (5),35,23,20,40,16,8
106,PETIT LARCENY,777,934,861,831,887,8
106,ASSAULT 3 AND RELATED OFFENSES,635,635,437,401,441,8
106,INTOXICATED & IMPAIRED DRIVING,114,100,90,103,79,8
106,VEHICLE AND TRAFFIC LAWS,86,75,91,91,79,8
106,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,505,513,456,433,504,8
106,CRIMINAL TRESPASS,180,150,154,269,217,8
106,UNAUTHORIZED USE OF A VEHICLE,26,19,20,35,25,8
106,OFFENSES AGAINST THE PERSON (7),26,9,15,11,8,8
106,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),145,112,81,106,78,8
106,ADMINISTRATIVE CODE (6),23,22,20,26,21,8
106,FRAUDS (3),43,53,27,30,18,8
106,AGGRAVATED HARASSMENT 2,382,323,311,332,284,8
106,OTHER MISDEMEANORS (8),514,281,457,428,293,8
106,TOTAL MISDEMEANOR OFFENSES,3906,3522,3331,3422,3220,8
107,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,16,18,5,9,10,8
107,MISDEMEANOR SEX CRIMES (4),37,38,40,40,49,8
107,MISDEMEANOR DANGEROUS DRUGS  (1),520,401,310,373,330,8
107,MISDEMEANOR DANGEROUS WEAPONS (5),43,48,13,29,24,8
107,PETIT LARCENY,866,799,838,815,742,8
107,ASSAULT 3 AND RELATED OFFENSES,456,444,330,310,376,8
107,INTOXICATED & IMPAIRED DRIVING,103,126,81,51,118,8
107,VEHICLE AND TRAFFIC LAWS,49,45,52,56,55,8
107,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,505,518,495,512,576,8
107,CRIMINAL TRESPASS,125,84,59,53,83,8
107,UNAUTHORIZED USE OF A VEHICLE,18,28,18,34,31,8
107,OFFENSES AGAINST THE PERSON (7),9,5,10,10,10,8
107,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),111,67,90,74,70,8
107,ADMINISTRATIVE CODE (6),5,5,7,5,3,8
107,FRAUDS (3),33,48,44,29,33,8
107,AGGRAVATED HARASSMENT 2,303,252,240,229,225,8
107,OTHER MISDEMEANORS (8),283,265,346,205,282,8
107,TOTAL MISDEMEANOR OFFENSES,3482,3191,2978,2834,3017,8
108,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,17,10,4,3,8,8
108,MISDEMEANOR SEX CRIMES (4),66,76,68,52,67,8
108,MISDEMEANOR DANGEROUS DRUGS  (1),124,128,125,127,156,8
108,MISDEMEANOR DANGEROUS WEAPONS (5),48,47,42,28,30,8
108,PETIT LARCENY,997,839,729,708,773,8
108,ASSAULT 3 AND RELATED OFFENSES,544,508,454,414,480,8
108,INTOXICATED & IMPAIRED DRIVING,136,173,131,117,103,8
108,VEHICLE AND TRAFFIC LAWS,88,87,95,97,74,8
108,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,550,553,522,495,512,8
108,CRIMINAL TRESPASS,118,137,97,98,122,8
108,UNAUTHORIZED USE OF A VEHICLE,16,19,13,29,35,8
108,OFFENSES AGAINST THE PERSON (7),16,24,23,13,20,8
108,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),57,47,47,52,38,8
108,ADMINISTRATIVE CODE (6),9,10,6,5,9,8
108,FRAUDS (3),43,37,30,52,33,8
108,AGGRAVATED HARASSMENT 2,332,154,141,123,108,8
108,OTHER MISDEMEANORS (8),433,353,304,251,200,8
108,TOTAL MISDEMEANOR OFFENSES,3594,3202,2831,2664,2768,8
109,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,36,17,16,7,12,8
109,MISDEMEANOR SEX CRIMES (4),66,50,94,70,81,8
109,MISDEMEANOR DANGEROUS DRUGS  (1),554,439,390,245,221,8
109,MISDEMEANOR DANGEROUS WEAPONS (5),32,25,20,15,25,8
109,PETIT LARCENY,1539,1774,1872,1876,1936,8
