Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Inwood,One_Family,MANHATTAN,34,0.2168511916149267,0.00189151794314925,0.05444219931655528,0.18169261329390127,0.00824814329401498,0.06291017759718313,0.13859580166611593,0.08875185971710345,76.01039977542449,0.07602070173455523,80.08490263370233,74.62987878805959,-5.455023845642742,635000.0,637500.0,636250.0,2
Long Island City,Three_Family,QUEENS,108,0.2179489278592758,0.012723156380444736,0.004374540092722818,0.16776928189103416,-0.05233356211393273,0.07193034262477625,0.1463399620896277,0.07228649722174933,71.743966105754,0.09763525916362911,84.8022570333914,75.09010150337299,-9.712155530018407,450000.0,6800000.0,2491449.9,10
Navy Yard,Three_Family,BROOKLYN,84,0.07526561483481559,0.02342607595937262,0.019999999999999928,0.4301188781589075,0.025943678849610654,0.040000000000000036,-0.17809478985350646,0.02197253480843639,58.70682930689745,0.15016413581577337,96.26662905205703,55.80947787011469,-40.457151181942336,1150000.0,1150000.0,1150000.0,1
Prospect-Lefferts Gardens,One_Family,BROOKLYN,71,0.0,-0.08841526654221114,0.01760816666085328,0.1115224120751717,-0.021282742681047677,0.06645549457051057,0.0,0.03976814828209778,63.31795186905745,0.06415981494135681,77.49627658009427,66.39335827640221,-11.102918303692064,450000.0,2675000.0,1509518.5185185184,27
St. Albans,Three_Family,QUEENS,113,0.0828392982868343,-0.11623285712135131,-0.003880718954248516,0.06810238574827825,-0.01653521892847435,0.0020325203252035046,0.0505079617602739,0.07451671751037041,72.32185116190384,0.030958052664588,70.25002692322788,69.39496336140103,-0.855063561826853,325000.0,815000.0,570000.0,2
Bayside,Coops-Elevator,QUEENS,111,0.06636971239522574,-0.09922647185217003,-0.0023980815347721734,0.018981627122186918,0.039923371647509684,0.03294117647058812,0.05742389834729772,0.06232046769550398,69.16161154564632,-0.001090485048591423,63.255467313068635,69.80596609648798,6.550498783419343,127000.0,6100000.0,589072.7379310345,145
Co-op City,Condos-Elevator,BRONX,45,0.0,-0.04420403652649316,-0.017921146953404955,0.0,-0.011165048543689354,-0.007067137809187444,-0.30303030303030304,0.013201327872246024,-1.0,-1.0,-1.0,-1.0,-15.697803882596787,-1.0,-1.0,-1.0,null
East Village,Coops-Walkup,MANHATTAN,9,-0.6389571428571429,-0.1020739932953673,0.007013292208269182,0.45176918301800223,2.381868484215874E-4,0.0140265844165382,-1.1172,-0.18105207962978578,6.099967413908103,0.16153058542106669,98.74734471002606,0.0,-98.74734471002606,145000.0,2300000.0,790670.3125,32
Morrisania,Coops-Walkup,BRONX,42,0.31470106100448736,-0.015245502374961339,0.014866421679320027,0.10524219427664565,0.056364151575259584,0.027557400013008635,0.2766369011116028,0.1199601777213851,84.0969644498931,0.021178457369974295,68.11564054767484,82.83343425919516,14.717793711520315,110000.0,140000.0,125000.0,3
Upper West Side,Condos-Walkup,MANHATTAN,20,0.05333916492860234,0.12364545707140893,-0.007311333832506115,-0.1807491861110241,0.027236800955278122,0.016910328718967454,0.1318021888068679,-0.032617308561679284,44.56174468807922,-0.06992935334122782,48.23145679259056,74.22614555089952,25.994688758308953,415000.0,1230000.0,821000.0,5
Washington Heights,Three_Family,MANHATTAN,34,0.3164874382276589,0.00189151794314925,0.015781922525107548,-0.013294978479196556,0.00824814329401498,0.03438395415472785,0.3210010762668737,0.1139594768336978,82.54208873330475,6.434887533571763E-4,63.63390526954353,85.46992421240046,21.836018942856924,816425.0,816425.0,816425.0,1
Bensonhurst,Condos-Walkup,BROOKLYN,62,0.1956094270274053,-0.061297167829229345,0.0514165512834169,0.10241568397882903,-0.08088568486096823,0.044838373305526744,0.15219517132263202,0.10583630441213782,80.43724735288198,0.07940935666335913,80.82447300380478,75.43806695664023,-5.386406047164556,450000.0,625000.0,563333.3333333334,3
Cambria Heights,Coops-Elevator,QUEENS,105,0.17469660905858275,-0.053001226290391966,0.012171757872489248,0.09237768058622862,-0.0514101331016721,0.09222253219199186,0.13473082953334284,0.08538724315478305,-1.0,-1.0,-1.0,-1.0,-5.66969130904539,-1.0,-1.0,-1.0,null
Eltingville,Coops-Walkup,STATEN ISLAND,122,0.10460351755835272,-0.04834150701809471,-0.021978021978022098,0.11016797593403749,0.008673106486473918,0.062499999999999965,0.05240627628353234,0.05045332845815582,-1.0,-1.0,-1.0,-1.0,-5.054084370915845,-1.0,-1.0,-1.0,null
Flatiron District,Condos-Elevator,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,60.16969422185263,0.0325263251575025,70.59230074348247,66.39335827640221,-4.198942467080258,432978.0,2.8225E7,5015525.336170212,235
Melrose,Three_Family,BRONX,40,0.0737093151950724,-0.14027153241667334,0.020587529450430343,-0.12805952795014364,-0.03755912155624212,0.06669770144131927,0.12945040057485765,0.08705375564755226,75.57039437748794,-0.013122760799723604,60.62943579985679,74.08638264481458,13.456946844957784,280000.0,710000.0,574487.3684210526,19
Springfield Gardens,One_Family,QUEENS,113,0.17989823398956778,-0.11623285712135131,-0.015470758055503788,0.18052697637486015,-0.01653521892847435,0.043093972227830395,0.09852824926587625,0.1055898352310133,80.37338332236445,0.0805720223595484,81.07822356776076,72.2487300575121,-8.829493510248653,145000.0,890000.0,412733.50214592274,233
Concord,Coops-Elevator,STATEN ISLAND,120,0.03542897796091078,-0.00789466039161007,-0.04950495049504951,0.22638454910924286,0.046880497656678614,0.018691588785046665,-0.08768901573862109,0.0031817688192004243,-1.0,-1.0,-1.0,-1.0,-16.531393719727447,-1.0,-1.0,-1.0,null
Howard Beach,One_Family,QUEENS,106,0.09541740726463155,-0.05380434782608689,0.010638297872340576,0.14823407275034511,-0.011593833609376956,0.04895104895104915,0.023005467997886282,0.057577406141140944,67.93260990547208,0.06875722114413385,78.49965564297787,67.76053539697146,-10.739120246006408,105000.0,1300000.0,573298.9125,160
Hunts Point,Three_Family,BRONX,41,0.16097711365370124,-0.15905770288988824,-0.017587560386473525,-0.11215030373696847,0.007973519436472678,-0.005206009222073437,0.20552729144148593,0.11556818083813235,82.95892917219517,-0.04374351638804639,53.9464881350539,78.60750712732693,24.66101899227303,217500.0,755000.0,550312.5,8
Richmondtown,One_Family,STATEN ISLAND,121,0.1063636900694724,-0.09269450240992776,-0.019999999999999928,0.11710627170883177,-0.048095394679912015,0.0,0.05078412392232809,0.06930509248828647,70.97143737816904,0.06022535297005592,76.63758439767835,69.41137522442256,-7.226209173255796,350000.0,1700000.0,785458.5769230769,52
Civic Center,One_Family,MANHATTAN,5,0.0,-0.03911735205616833,0.09645479052576272,0.0,0.012878476503630552,0.09108981821438172,0.0,0.03976063845390801,-1.0,-1.0,-1.0,-1.0,-0.9458849036143988,-1.0,-1.0,-1.0,null
Concourse,One_Family,BRONX,44,0.0737093151950724,-0.06715625228920973,0.02907933721057819,-0.12805952795014364,-0.041087253493992684,0.018586944351136423,0.12945040057485765,0.05993059553660378,68.54235818588478,-0.02373919729716909,58.31240971294377,74.08638264481458,15.773972931870809,158000.0,615000.0,387765.0,10
Flatlands,Coops-Walkup,BROOKLYN,63,0.1540410219303845,-0.08564491113879623,-0.02077151335311565,-0.06876005285588356,-0.014840155715465292,0.005797101449275342,0.18215843649747074,0.08297944379287414,-1.0,-1.0,-1.0,-1.0,17.36581102330605,-1.0,-1.0,-1.0,null
Kew Gardens,Two_Family,QUEENS,102,0.15825672766655172,-0.10371017749755511,0.03846153846153849,0.03664107791730906,-0.01849491009418701,-0.02020202020202031,0.14254774013449945,0.10648931029769977,80.60645141974906,0.015171836258227897,66.8047018147518,74.86473599054587,8.060034175794073,165000.0,1800000.0,1038436.25,16
New Brighton,Two_Family,STATEN ISLAND,120,0.18933547520086827,-0.00789466039161007,-0.021276595744680965,-0.05745991185362548,0.046880497656678614,-0.042553191489361736,0.21197538758480058,0.06410613154077768,69.62430505478339,-0.0495014660837808,52.689821676835095,78.9907068744123,26.300885197577202,160000.0,955000.0,470671.1612903226,62
Canarsie,Two_Family,BROOKLYN,69,0.10754640602360688,-0.052264681635226275,0.01876640419947527,0.09031997135772339,-0.006960020348232332,0.04522875816993453,0.06533704014185035,0.06323871581222174,69.39954403473558,0.045703187656979755,73.46813710931967,70.27623109671866,-3.1919060126010095,109343.0,1215625.0,565419.7419354839,279
Jamaica,Coops-Walkup,QUEENS,103,0.06081708314267923,-0.2441680086279495,0.03265807243707796,0.10280954790610856,-0.1401270648030497,0.008090001264062346,0.009922366180197432,0.12711770066038702,-1.0,-1.0,-1.0,-1.0,-17.038205104163325,-1.0,-1.0,-1.0,null
Fordham,Coops-Walkup,BRONX,52,0.1949466391252193,-0.006578378845489072,7.55979107486385E-4,0.2436768358204707,-0.054818685983307296,0.008446717194776673,0.08325144564057103,0.07105167000889398,-1.0,-1.0,-1.0,-1.0,-16.012904253109028,-1.0,-1.0,-1.0,null
Grant City,Coops-Walkup,STATEN ISLAND,122,0.10953036573675176,-0.04834150701809471,0.006802721088435169,-0.030113534556687048,0.008673106486473918,0.02702702702702693,0.12273907926267887,0.059372911087209795,68.39785339817558,-0.007252222932673301,61.91067450791474,73.68753985893242,11.776865351017683,142000.0,155900.0,149300.0,3
Kips Bay,Two_Family,MANHATTAN,13,0.0,-0.06703331144409284,0.012820512820512945,0.0,-0.08380938501894483,0.03821656050955417,0.375,0.030018452782765374,60.791652848363356,0.043077894134966474,72.89516956246227,88.67899142503344,15.783821862571173,5750000.0,5750000.0,5750000.0,1
Park Slope,Coops-Elevator,BROOKLYN,78,0.059909335302334714,-0.04648326715825288,-0.03384545177973831,0.024261352880236335,1.6259281339762319E-4,0.003085059497576155,0.04836536343697926,0.031100211274183727,61.071953440077706,0.009197701257117705,65.50085314126865,69.26763226748685,3.7667791262181964,215000.0,3845000.0,1096496.505882353,85
Woodhaven,Condos-Elevator,QUEENS,102,0.15166612866709187,-0.10371017749755511,-0.02083333333333326,0.10561940710937541,-0.01849491009418701,0.016194331983805686,0.10436807205838151,0.08935888269917089,-1.0,-1.0,-1.0,-1.0,-1.4638437802357203,-1.0,-1.0,-1.0,null
Baychester,Coops-Walkup,BRONX,47,0.13095627221967462,0.022216691554670487,0.0,0.06566626790090477,0.07898425530527753,0.019607843137254832,0.1014541975264436,0.036948018655017914,-1.0,-1.0,-1.0,-1.0,9.738536425699209,-1.0,-1.0,-1.0,null
Bushwick,Coops-Elevator,BROOKLYN,83,0.10092490204748829,-0.035633335523290316,0.011813222020834695,0.19781069554550643,-0.009321075190006533,0.029188745561918875,0.00224122323858348,0.0525303554311457,-1.0,-1.0,-1.0,-1.0,-14.483434830001443,-1.0,-1.0,-1.0,null
Clinton Hill,Coops-Walkup,BROOKLYN,88,0.022409216726059503,-0.0911834479445062,0.020487307054471347,0.012892096981203577,0.001842126969288669,-0.004594820384294053,0.016066735189575274,0.049438431795541145,65.82367399868902,0.002626678059632271,64.06673424742439,67.34817791995175,3.2814436725273595,455000.0,1256700.0,914140.0,5
Crotona Park,Coops-Walkup,BRONX,48,0.1678432778050108,-0.06928387141761398,0.03896124170234898,0.07833306332682534,-0.042271528647151335,0.04797905011115218,0.1339220066557066,0.09619900622438661,-1.0,-1.0,-1.0,-1.0,-1.4331106329650254,-1.0,-1.0,-1.0,null
Flushing Meadows Corona Park,Condos-Elevator,QUEENS,110,0.0,-0.11030197872303142,0.0,0.0,-0.057736345476101535,0.08000000000000007,0.0,0.04412079148921257,64.44578999203453,0.04309453819044064,72.89880211004403,66.39335827640221,-6.50544383364182,390000.0,509804.0,449902.0,2
Gerritsen Beach,Coops-Walkup,BROOKLYN,61,-0.030227013481870808,0.012301951550465047,0.021602882029264425,-0.07984187346225594,-0.0915909571096556,0.10438627943109838,0.009321788711869668,-0.010099514831524693,-1.0,-1.0,-1.0,-1.0,-4.138636868338324,-1.0,-1.0,-1.0,null
Glen Oaks,Coops-Elevator,QUEENS,105,-0.13758632260569323,-0.053001226290391966,-0.022727272727272645,0.08395773989487096,-0.0514101331016721,0.043478260869565064,-0.18743343640372154,-0.03263654057765401,44.55676137110012,0.060818827421264945,76.76710957175146,55.25449746712049,-21.512612104630975,110000.0,1200000.0,553468.7256637168,113
Great Kills,Two_Family,STATEN ISLAND,122,0.09665938123197337,-0.04834150701809471,0.0,0.07048322066380895,0.008673106486473918,0.027397260273972508,0.06366129754124068,0.053167386238428566,66.78990458075432,0.028049199706236688,69.61517282796571,70.1766444704554,0.5614716424896926,200000.0,1050000.0,641037.9787234042,94
Kensington,Two_Family,BROOKLYN,66,0.21125104263497718,-0.09430724152365001,0.02870660629281354,-0.006620258750140555,-0.03806974689465205,0.07849554981337914,0.21385328995301858,0.11883741310490539,83.80603852802437,0.03253469564865641,70.59412759436306,79.10230752312444,8.508179928761379,550000.0,1830000.0,1340190.4761904762,21
Red Hook,Three_Family,BROOKLYN,76,0.16028885103316973,-0.013355793526651316,-0.03636363636363624,0.030995019591765885,0.04450292171355598,0.03448275862068969,0.1470705688182335,0.052352506181360864,66.57875637717255,0.0016677778268680901,63.857455281304624,75.133520259452,11.276064978147375,160079.0,2300000.0,1173604.8333333333,6
South Ozone Park,Coops-Elevator,QUEENS,106,0.05159009683678396,-0.05380434782608689,-0.002406718132524614,0.061182248301949994,-0.011593833609376956,0.024306302430630325,0.021661626181643683,0.03897659349017799,-1.0,-1.0,-1.0,-1.0,-2.824670901654329,-1.0,-1.0,-1.0,null
Woodside,Coops-Walkup,QUEENS,108,0.058716131662877896,0.012723156380444736,5.211002162564175E-4,0.1707283231115413,-0.05233356211393273,0.041241149237472755,-0.029135125448637996,0.015591658583893471,57.05344419775871,0.09099862524398072,83.35381866852035,64.66190569643501,-18.691912972085333,265000.0,440000.0,344750.0,8
Castle Hill,Coops-Elevator,BRONX,43,0.1482682121382238,-0.08168790457191696,-0.016347636357102825,0.07369585501992587,-0.02424646445407365,0.023964434061645275,0.11568296202717604,0.0804821269878694,73.86758232059253,0.04148324355401483,72.54713875226857,73.26820641849469,0.7210676662261193,115000.0,150000.0,140000.0,4
Huguenot,Condos-Elevator,STATEN ISLAND,123,0.0913703511840317,-0.08360121338343847,-0.006993006993006968,0.12280762126046464,-0.05428951547143899,0.0408163265306121,0.03192697870840578,0.06367185651953475,-1.0,-1.0,-1.0,-1.0,-11.550142240338332,-1.0,-1.0,-1.0,null
Little Neck,One_Family,QUEENS,111,0.08998169487399624,-0.09922647185217003,0.039999999999999855,0.06972320827746306,0.039923371647509684,0.040816326530612276,0.05711107440304117,0.08118418194676666,74.04949577165951,0.018637855870761267,67.56115694561652,69.7873754840565,2.22621853843998,140000.0,1800000.0,944373.0563380282,71
Mariners Harbor,Three_Family,STATEN ISLAND,121,-0.006640683105830878,-0.09269450240992776,-0.005154639175257806,0.04662023126169471,-0.048095394679912015,0.010204081632653206,-0.030665617834286917,0.03346490208311585,61.68468191711155,0.03810625922172126,71.81011547756584,64.57095105151942,-7.239164426046429,300000.0,380000.0,340000.0,2
Midwood,Condos-Walkup,BROOKLYN,70,0.11694559621192928,-0.04920125805748451,0.01293103448275893,-0.15750877877231997,-0.050543933054393274,0.025862068965517154,0.18141292172117857,0.06384422051785879,69.55643980086296,-0.028444982107175387,57.285377133150426,77.17442980146765,19.889052668317227,370000.0,690000.0,526666.6666666666,3
Queens Village,Two_Family,QUEENS,105,0.12933995417868152,-0.053001226290391966,-0.017282010997643298,0.10602763892972646,-0.0514101331016721,0.03191489361702116,0.0805989952996851,0.062148971729284484,69.11717425101052,0.06565245027032839,77.82204266896103,71.1832239867943,-6.638818682166729,170000.0,985000.0,570602.2153846154,65
Tompkinsville,One_Family,STATEN ISLAND,120,0.04507657797821447,-0.00789466039161007,0.02499999999999991,-0.06596693805564889,0.046880497656678614,0.012738853503184667,0.07556756651633917,0.025184666449019066,59.53914299489931,-0.03865591400635239,55.05685199783047,70.88421445058334,15.827362452752872,229000.0,1130000.0,563726.6666666666,15
Woodlawn,Coops-Walkup,BRONX,47,0.12425755693164421,0.022216691554670487,-0.015625000000000038,0.011611775188715763,0.07898425530527753,-0.03124999999999989,0.1191434025400431,0.030697218304207272,-1.0,-1.0,-1.0,-1.0,17.69376210149853,-1.0,-1.0,-1.0,null
Arrochar,One_Family,STATEN ISLAND,122,0.031990055691835426,-0.04834150701809471,0.057692307692307654,0.1848611488506059,0.008673106486473918,-0.041666666666666706,-0.06659602784128066,0.044956199222457194,64.66225723847526,0.05081549283645582,74.58389233170118,62.43566588806403,-12.14822644363715,370500.0,992000.0,555281.5238095238,21
Borough Park,Condos-Elevator,BROOKLYN,66,0.14076425012249918,-0.09430724152365001,-0.02345215759849906,0.14615045346454458,-0.03806974689465205,0.009124087591240683,0.07302536877032623,0.08112734475270995,74.03476836322974,0.06866157936826159,78.47878192610045,70.73313582029289,-7.745646105807566,340000.0,962562.0,660680.6923076923,26
East New York,Condos-Walkup,BROOKLYN,75,0.13986368099708044,-0.08579150635103522,0.007887327300000259,0.08768946128466053,-0.08745498742782319,0.05786216518778204,0.10042192249722608,0.0852407227143923,75.10060910841551,0.08013884771770596,80.98368365829305,72.3612679426781,-8.622415715614949,200000.0,356500.0,286800.0,5
Long Island City,Two_Family,QUEENS,108,0.2179489278592758,0.012723156380444736,0.004374540092722818,0.16776928189103416,-0.05233356211393273,0.07193034262477625,0.1463399620896277,0.07228649722174933,71.743966105754,0.09763525916362911,84.8022570333914,75.09010150337299,-9.712155530018407,280000.0,4000000.0,1457185.5454545454,22
St. Albans,Two_Family,QUEENS,113,0.0828392982868343,-0.11623285712135131,-0.003880718954248516,0.06810238574827825,-0.01653521892847435,0.0020325203252035046,0.0505079617602739,0.07451671751037041,72.32185116190384,0.030958052664588,70.25002692322788,69.39496336140103,-0.855063561826853,150000.0,1181543.0,501750.14851485146,101
Sunnyside,Coops-Elevator,QUEENS,120,0.15661088391395475,-0.00789466039161007,0.03703703703703723,0.0772097922030125,0.046880497656678614,0.03773584905660381,0.12274452754536583,0.06723093278578748,70.43399006757917,0.017705190472533876,67.35760370451024,73.68786364141043,6.330259936900191,140000.0,665000.0,325226.41891891893,74
Sunnyside,Coops-Elevator,STATEN ISLAND,120,0.050426801736613555,-0.00789466039161007,0.03703703703703723,-0.3176549010842507,0.046880497656678614,0.03773584905660381,0.1805741244573082,0.030066504023718077,60.804103678542646,-0.12049745217800824,37.19502246751274,77.12458145984448,39.929558992331735,140000.0,665000.0,325226.41891891893,74
University Heights,Two_Family,BRONX,52,0.07890483173465705,-0.006578378845489072,0.009569377990430419,0.10860092922841912,-0.054818685983307296,0.015974440894568634,0.026017108182685465,0.0326403871429332,61.47103716419863,0.06393140984691177,77.44642740873246,67.93951221919575,-9.506915189536713,220000.0,825000.0,475700.0,12
Whitestone,Three_Family,QUEENS,109,0.10776212096580187,0.008321016039853312,-0.002932551319648083,0.10467651268570063,0.00572466560246606,0.02312138728323691,0.05848486022983651,0.033655198092177305,61.733990597712584,0.04012726001981802,72.2511967737229,69.86901731595184,-2.382179457771059,990000.0,1400000.0,1184250.0,4
Brownsville,Condos-Elevator,BROOKLYN,73,0.16865613076126582,-0.11853492129989839,0.05032091198937405,0.12906690993695477,-0.0511424745933844,0.01063734325300661,0.11130561145752127,0.1190238422837459,-1.0,-1.0,-1.0,-1.0,-5.3895616019518116,-1.0,-1.0,-1.0,null
Chinatown,Two_Family,MANHATTAN,5,0.0,-0.03911735205616833,-0.01754385964912278,0.0,0.012878476503630552,0.01897533206831113,0.0,0.011260975910186637,-1.0,-1.0,-1.0,-1.0,2.9888427633616743,-1.0,-1.0,-1.0,null
SoHo,Coops-Walkup,MANHATTAN,1,0.4957060822308536,-0.0014599872251117802,-0.009900990099009865,-0.17378869572762087,0.07452762329163672,-0.01980198019801973,0.5360230561873018,0.171605876146091,97.47917493660334,-0.09558758787082691,42.631574123531266,98.2483267814645,55.61675265793323,410000.0,4945200.0,1159460.4102564103,39
Arden Heights,One_Family,STATEN ISLAND,123,0.14435114638926955,-0.08360121338343847,-0.06692913385826747,0.07416161013443295,-0.05428951547143899,0.007352941176470758,0.11140118702228287,0.06723110312505286,70.43403420515448,0.04951060502974482,74.29910194187765,73.01374757320396,-1.2853543686736941,157170.0,1075000.0,401837.8743718593,199
Bath Beach,Three_Family,BROOKLYN,62,0.07983518356704661,-0.061297167829229345,-0.006557377049180305,0.018921319111173653,-0.08088568486096823,0.012944983818770182,0.07104667239151315,0.05082183711786298,66.18213601539958,0.04221298158799062,72.70640330980078,70.61554514933086,-2.090858160469921,308800.0,2375000.0,1240588.5238095238,21
Country Club,Coops-Walkup,BRONX,45,0.1758109370545698,-0.04420403652649316,-0.0744680851063829,-0.08606778485664299,-0.011165048543689354,-0.019999999999999928,0.20981564556199742,0.06059842130310096,-1.0,-1.0,-1.0,-1.0,22.059904328564876,-1.0,-1.0,-1.0,null
Far Rockaway,Two_Family,QUEENS,101,0.05801359520779405,-0.06548924690517588,0.010005171659307081,0.026921660380806012,0.00958458929917102,0.017012629985258373,0.045160665061063685,0.04900174999962505,65.71052289633373,0.009841902909928289,65.64144947367772,69.07718231453308,3.4357328408553514,106470.0,910000.0,449323.7425742574,101
Inwood,Condos-Walkup,MANHATTAN,34,0.2168511916149267,0.00189151794314925,0.05444219931655528,0.18169261329390127,0.00824814329401498,0.06291017759718313,0.13859580166611593,0.08875185971710345,-1.0,-1.0,-1.0,-1.0,-5.455023845642742,-1.0,-1.0,-1.0,null
Mott Haven,Condos-Elevator,BRONX,40,0.14074148098382047,-0.14027153241667334,0.05064986864810682,0.06893115659417803,-0.03755912155624212,0.0936685794607038,0.11006951207321315,0.11803059847303321,-1.0,-1.0,-1.0,-1.0,-4.213972228147213,-1.0,-1.0,-1.0,null
Prospect-Lefferts Gardens,Condos-Walkup,BROOKLYN,71,0.0,-0.08841526654221114,0.01760816666085328,0.1115224120751717,-0.021282742681047677,0.06645549457051057,0.0,0.03976814828209778,-1.0,-1.0,-1.0,-1.0,-11.102918303692064,-1.0,-1.0,-1.0,null
Unionport,One_Family,BRONX,49,0.1482682121382238,-0.005552873008208563,-0.06629834254143642,0.07369585501992587,0.017408452619768054,-0.020942408376963276,0.11568296202717604,0.037540437816302646,62.74071714736655,0.013594566114826012,66.46046426675248,73.26820641849469,6.807742151742204,260000.0,510000.0,401593.75,24
Carroll Gardens,Condos-Elevator,BROOKLYN,76,0.019238637138054755,-0.013355793526651316,0.033986472379466795,-0.4086110309645398,0.04450292171355598,0.015605781057810507,0.18562079949522223,0.02057245850384639,58.34404757720907,-0.1569135842585587,29.247239985565205,77.42449705588528,48.17725707032008,635000.0,2980000.0,1087247.5,14
Hollis,Two_Family,QUEENS,103,0.010179705508009597,-0.2441680086279495,-0.004694835680751282,0.11567815879054275,-0.1401270648030497,0.009302325581395562,-0.05058517376911741,0.10005639145879533,78.93958125297907,0.09886376289325872,85.07037667882106,63.3871646087267,-21.683212070094363,260000.0,959000.0,545862.723076923,65
Kingsbridge,Three_Family,BRONX,50,0.0601463483666575,-0.04602577018929939,0.014194571409644873,0.21265556501212404,0.01853200411822307,0.04656190136309738,-0.0516760320343267,0.043010172856461096,64.15801128505062,0.07865712144772853,80.66029846006498,63.32233669641841,-17.337961763646568,285000.0,1100000.0,643338.8888888889,9
Richmond Hill,Three_Family,QUEENS,102,0.12723594507406774,-0.10371017749755511,0.03339692489382483,0.06187033428527523,-0.01849491009418701,0.07644852210069594,0.09937495889462808,0.09436588299840196,77.4650812594431,0.04816471156269512,74.00536210986243,72.29904861796484,-1.706313491897589,190000.0,1130000.0,716548.7916666666,24
Rosedale,Condos-Elevator,QUEENS,105,0.09028119128894961,-0.053001226290391966,0.020618556701030855,-0.012324107692885281,-0.0514101331016721,0.04123711340206171,0.09585259627581938,0.057953546642546865,-1.0,-1.0,-1.0,-1.0,2.7995869979529147,-1.0,-1.0,-1.0,null
Rossville,One_Family,STATEN ISLAND,123,0.15403802708339814,-0.08360121338343847,0.08333333333333323,0.08226553377254091,-0.05428951547143899,0.08695652173913032,0.11774858530778076,0.10818712816589804,81.04638265842621,0.0722478734437475,79.26148683186068,73.39096301224089,-5.870523819619791,245000.0,1055000.0,484657.07272727275,55
West Village,Three_Family,MANHATTAN,6,0.11614567041072066,0.010293350036538109,0.0654090044388081,-0.13619739621758822,-0.11370730402211716,-0.0018336162988115078,0.1724975124918167,0.052885895738839006,66.7169659773388,-0.0026445711420118785,62.91628965956595,76.64460169625303,13.728312036687086,8250000.0,1.785E7,1.26625E7,4
Williamsbridge,Two_Family,BRONX,47,0.15663425495006755,0.022216691554670487,0.008409180846853919,0.08543122941015176,0.07898425530527753,-0.026577102803738366,0.11900187864225442,0.048037607822368926,65.46069853634435,-0.00833704752949249,61.673912681932954,73.46544417352013,11.791531491587172,122000.0,894164.0,474717.7743902439,164
Bay Terrace,Coops-Walkup,STATEN ISLAND,122,0.16707956786647646,-0.04834150701809471,-0.01960784313725501,0.08283759991866836,0.008673106486473918,0.0,0.13109037387944952,0.07291249077619089,71.9061708539592,0.025523917376944358,69.06403261861216,74.18384356065374,5.119810942041582,115000.0,175000.0,128925.0,8
City Island,Three_Family,BRONX,45,-0.08913351797450657,-0.04420403652649316,0.09803921568627452,0.3163716395702685,-0.011165048543689354,0.042553191489361736,-0.2937932664623383,0.010994687241088597,-1.0,-1.0,-1.0,-1.0,-42.02298017266844,-1.0,-1.0,-1.0,null
Hunts Point,Two_Family,BRONX,41,0.16097711365370124,-0.15905770288988824,-0.017587560386473525,-0.11215030373696847,0.007973519436472678,-0.005206009222073437,0.20552729144148593,0.11556818083813235,82.95892917219517,-0.04374351638804639,53.9464881350539,78.60750712732693,24.66101899227303,145000.0,700000.0,432813.3333333333,12
Morris Heights,Coops-Elevator,BRONX,46,0.1357072861932461,-0.09706208223247645,-0.0014438943894390377,0.12409136113938109,-0.022944894087536506,0.025620170801138605,0.07853432101927502,0.08596140946326696,75.28735034849157,0.05901497673408263,76.37342105865169,71.06052379056861,-5.312897268083077,105000.0,149550.0,127275.0,2
Riverdale,Three_Family,BRONX,50,0.011051583876176876,-0.04602577018929939,0.022222222222222143,0.10568501505432015,0.01853200411822307,0.07860262008733632,-0.04412246535882376,0.0278339179879372,60.225605620198685,0.049227608643556894,74.23733827857527,63.771232738802375,-10.46610553977289,700000.0,1080000.0,887250.0,4
Soundview,Condos-Elevator,BRONX,43,0.08308250116763968,-0.08168790457191696,0.007125890736341976,0.07300686864681147,-0.02424646445407365,0.037558685446009425,0.048343780874324914,0.06353550992152616,-1.0,-1.0,-1.0,-1.0,-3.969892170935438,-1.0,-1.0,-1.0,null
Boerum Hill,Coops-Elevator,BROOKLYN,84,0.08195385058869606,0.02342607595937262,0.012517068730086803,0.08334674720638444,0.025943678849610654,0.0366515837104073,0.04203209623524034,0.02244268450481627,58.82865246718234,0.027956785909992114,69.59500361424311,68.89125661551296,-0.7037469987301535,725000.0,2195000.0,1178250.0,4
Bronxdale,One_Family,BRONX,49,0.18518643103192498,-0.005552873008208563,0.007042253521126736,0.0784126998454944,0.017408452619768054,0.10738255033557044,0.15193697533017653,0.06879696344473885,70.83977317335481,0.04732670148190843,73.82246729211958,75.42272279352473,1.6002555014051438,110000.0,1800000.0,414834.98387096776,62
Jackson Heights,Three_Family,QUEENS,115,0.14934182424119527,0.014988707138457326,-0.014296445842527806,0.11321326617666369,0.0029971693400676386,0.022562929061785017,0.09829960057536255,0.04270004416840345,64.07765207783406,0.04406650769125149,73.11093343015361,72.23514184194755,-0.8757915882060558,510000.0,1775000.0,1085880.4594594594,37
