neighborhood,building_type,price,rank,score
Van Nest,Condos-Walkup,-1,-1,0.05371591834
Flushing Meadows Corona Park,One_Family,-1,-1,0.03309059362
Hunts Point,Condos-Elevator,-1,-1,0.1157601219
Tottenville,Three_Family,-1,-1,0.1150282563
Arden Heights,Coops-Walkup,-1,-1,0.07330609643
Emerson Hill,Coops-Elevator,-1,-1,-0.2754485766
Laurelton,Condos-Walkup,-1,-1,0.001011853257
Unionport,Coops-Walkup,-1,-1,0.05181197173
Chinatown,Coops-Walkup,-1,-1,0.007349240705
Brownsville,Coops-Elevator,-1,-1,0.1240359632
Chinatown,Condos-Walkup,-1,-1,0.007349240705
Mill Basin,Condos-Elevator,-1,-1,0.03607088247
Rossville,Three_Family,-1,-1,0.1152308095
SoHo,Three_Family,-1,-1,0.2210304856
Arden Heights,Condos-Elevator,-1,-1,0.07330609643
Oakwood,Three_Family,-1,-1,0.03610093778
Wakefield,Coops-Elevator,-1,-1,0.04428418483
Bull's Head,Condos-Walkup,-1,-1,0.1247229229
Kips Bay,One_Family,-1,-1,0.02331512164
Rosebank,Coops-Elevator,-1,-1,0.08650832374
South Slope,Coops-Elevator,-1,-1,-0.08003189426
Canarsie,Coops-Elevator,-1,-1,0.06876688825
Tribeca,Condos-Walkup,-1,-1,0.1791616407
Arrochar,Three_Family,-1,-1,0.04332105409
Baychester,Coops-Walkup,-1,-1,0.05226531503
Bushwick,Coops-Elevator,-1,-1,0.05905951208
Crotona Park,Coops-Walkup,-1,-1,0.1060549469
Gerritsen Beach,Coops-Walkup,-1,-1,-0.01189202102
South Ozone Park,Coops-Elevator,-1,-1,0.03875516839
Little Neck,Condos-Walkup,-1,-1,0.08025970425
Tompkinsville,Condos-Walkup,-1,-1,0.02890285821
Grant City,Three_Family,-1,-1,0.06549179696
Pelham Gardens,Condos-Walkup,-1,-1,0.03972015514
Crotona Park,Condos-Elevator,-1,-1,0.1060549469
Gerritsen Beach,Condos-Elevator,-1,-1,-0.01189202102
Red Hook,Coops-Elevator,-1,-1,0.06704581193
Morris Heights,Condos-Walkup,-1,-1,0.08982592986
Stapleton,Condos-Walkup,-1,-1,0.03390611156
Unionport,Condos-Elevator,-1,-1,0.05181197173
Arrochar,Condos-Elevator,-1,-1,0.04332105409
Jamaica Hills,Coops-Walkup,-1,-1,0.1659017514
Gerritsen Beach,Three_Family,-1,-1,-0.01189202102
Kensington,Condos-Walkup,-1,-1,0.1305317932
Westerleigh,Condos-Walkup,-1,-1,0.08093762804
Mariners Harbor,Coops-Elevator,-1,-1,0.02353138353
New Brighton,Coops-Walkup,-1,-1,0.08225021302
Bronxdale,Condos-Walkup,-1,-1,0.08676031925
Bushwick,Condos-Walkup,-1,-1,0.05905951208
Flushing Meadows Corona Park,Two_Family,-1,-1,0.03309059362
Glen Oaks,Condos-Walkup,-1,-1,-0.05169529547
Throgs Neck,Coops-Walkup,-1,-1,0.03884142895
Rossville,Condos-Walkup,-1,-1,0.1152308095
Midland Beach,Condos-Elevator,-1,-1,-0.01800069827
Brownsville,Condos-Elevator,-1,-1,0.1240359632
Chinatown,Two_Family,-1,-1,0.007349240705
Bedford-Stuyvesant,Coops-Elevator,-1,-1,0.01128642692
Bloomfield,Two_Family,-1,-1,0.01876180418
Concourse,Condos-Elevator,-1,-1,0.06058590183
Huguenot,Three_Family,-1,-1,0.0644487703
Flatiron District,Three_Family,-1,-1,0.0209148091
Fordham,Condos-Walkup,-1,-1,0.08988849604
Grant City,Condos-Walkup,-1,-1,0.06549179696
Country Club,Condos-Walkup,-1,-1,0.07375911136
Glen Oaks,Condos-Elevator,-1,-1,-0.05169529547
Jamaica Hills,Condos-Walkup,-1,-1,0.1659017514
Red Hook,Coops-Walkup,-1,-1,0.06704581193
South Ozone Park,Condos-Elevator,-1,-1,0.03875516839
City Island,Three_Family,-1,-1,-0.002339068209
Soundview,Condos-Elevator,-1,-1,0.06367496958
Cambria Heights,Coops-Walkup,-1,-1,0.09755678143
Great Kills,Coops-Elevator,-1,-1,0.05799917366
Castle Hill,Condos-Walkup,-1,-1,0.08714015774
Flatlands,Condos-Elevator,-1,-1,0.08981905487
Highbridge,Coops-Walkup,-1,-1,0.08337315853
Queens Village,Condos-Walkup,-1,-1,0.06978284452
Parkchester,Condos-Walkup,-1,-1,0.07893375195
Rosedale,Condos-Elevator,-1,-1,0.06168154314
Rossville,Coops-Elevator,-1,-1,0.1152308095
Van Nest,Coops-Walkup,-1,-1,0.05371591834
Co-op City,Condos-Elevator,-1,-1,0.00878092422
Cypress Hills,Condos-Walkup,-1,-1,0.08464010174
New Springville,Coops-Walkup,-1,-1,0.1001215724
Schuylerville,Coops-Walkup,-1,-1,0.05675984752
Coney Island,Condos-Walkup,-1,-1,0.1354549926
Dyker Heights,Coops-Walkup,-1,-1,0.04340039578
New Springville,Coops-Elevator,-1,-1,0.1001215724
Richmond Hill,Condos-Walkup,-1,-1,0.09671845976
City Island,Coops-Elevator,-1,-1,-0.002339068209
Navy Yard,Coops-Walkup,-1,-1,0.03184170389
Sunnyside,Condos-Walkup,-1,-1,0.03431971816
Sunnyside,Condos-Walkup,-1,-1,0.08210255514
Tottenville,Condos-Walkup,-1,-1,0.1150282563
Bull's Head,Coops-Walkup,-1,-1,0.1247229229
Cambria Heights,Condos-Walkup,-1,-1,0.09755678143
College Point,Coops-Elevator,-1,-1,0.05266230937
Flatiron District,Two_Family,-1,-1,0.0209148091
Bloomfield,One_Family,-1,-1,0.01876180418
Huguenot,Coops-Walkup,-1,-1,0.0644487703
Middle Village,Coops-Walkup,-1,-1,0.08138945515
New Brighton,Condos-Elevator,-1,-1,0.08225021302
