Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Whitestone,Coop_Elevator,QUEENS,109,0.10776212096580187,0.008321016039853312,-0.002932551319648083,0.10467651268570063,0.00572466560246606,0.02312138728323691,0.05848486022983651,0.033655198092177305,61.11665069173546,0.04012726001981802,71.52868480598566,69.17032714279232,232000.0,232000.0,232000.0,1
Willowbrook,Two_Family,STATEN ISLAND,121,0.15073551913244457,-0.09269450240992776,0.09000000000000004,0.07664933474747998,-0.048095394679912015,0.10416666666666667,0.1168906469210553,0.1123352326603267,81.30000937697766,0.07210709170024947,78.4384537509336,72.60657737372067,250000.0,995000.0,732188.8888888889,36
Hollis,Condo_Walkup,QUEENS,103,0.010179705508009597,-0.2441680086279495,-0.004694835680751282,0.11567815879054275,-0.1401270648030497,0.009302325581395562,-0.05058517376911741,0.10005639145879533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Williamsbridge,Condo_Walkup,BRONX,47,0.15663425495006755,0.022216691554670487,0.008409180846853919,0.08543122941015176,0.07898425530527753,-0.026577102803738366,0.11900187864225442,0.048037607822368926,64.80609155098091,-0.00833704752949249,61.05717355511362,72.73078973178492,121500.0,172598.0,147049.0,2
Bath Beach,Coop_Elevator,BROOKLYN,62,0.07983518356704661,-0.061297167829229345,-0.006557377049180305,0.018921319111173653,-0.08088568486096823,0.012944983818770182,0.07104667239151315,0.05082183711786298,65.52031465524557,0.04221298158799062,71.97933927670277,69.90938969783755,210000.0,399000.0,278500.0,4
Brighton Beach,Condo_Elevator,BROOKLYN,60,0.066414141709776,-0.11284858199304187,-0.033535311324696934,-0.025123439889087808,-0.1261309855233854,0.03950193215972516,0.07799609653290593,0.06000055456446411,67.87488081058679,0.05153467328810472,73.99344418092717,70.31825261474216,160000.0,2800000.0,806109.7764705883,85
Cambria Heights,Two_Family,QUEENS,105,0.17469660905858275,-0.053001226290391966,0.012171757872489248,0.09237768058622862,-0.0514101331016721,0.09222253219199186,0.13473082953334284,0.08538724315478305,74.38718910406045,0.07595187449384683,79.26918234928097,73.65618795332604,325200.0,765000.0,521085.71428571426,14
Hunts Point,Condo_Walkup,BRONX,41,0.16097711365370124,-0.15905770288988824,-0.017587560386473525,-0.11215030373696847,0.007973519436472678,-0.005206009222073437,0.20552729144148593,0.11556818083813235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Schuylerville,One_Family,BRONX,45,0.10019471025575429,-0.04420403652649316,-0.006355932203389694,-0.003478776491818358,-0.011165048543689354,-0.012711864406779388,0.1017571033920855,0.05116078014926384,65.60726185619912,7.048154364447E-5,62.873758578882104,71.71620939150144,170000.0,599000.0,413650.6,45
Westchester Square,Coop_Elevator,BRONX,43,-0.08633553655254145,-0.08168790457191696,-4.237846022187697E-4,0.3573099482825451,-0.02424646445407365,0.05167467948717966,-0.32262995738820344,0.00235177788482259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Westerleigh,Three_Family,STATEN ISLAND,121,0.12362061626597792,-0.09269450240992776,-0.009999999999999964,0.0575236157808983,-0.048095394679912015,0.019607843137254832,0.0976679141596495,0.07784501665706338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Concord,Two_Family,STATEN ISLAND,120,0.03542897796091078,-0.00789466039161007,-0.04950495049504951,0.22638454910924286,0.046880497656678614,0.018691588785046665,-0.08768901573862109,0.0031817688192004243,53.29946864851819,0.06515529032182521,76.93640265335152,60.57032287082135,160000.0,655000.0,407230.76923076925,13
Pleasant Plains,Condo_Walkup,STATEN ISLAND,123,0.058362771581203454,-0.08360121338343847,0.1304347826086956,0.040429640275491015,-0.05428951547143899,0.26086956521739124,0.038935015784604,0.0864761510589705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Richmond Hill,Coop_Elevator,QUEENS,102,0.12723594507406774,-0.10371017749755511,0.03339692489382483,0.06187033428527523,-0.01849491009418701,0.07644852210069594,0.09937495889462808,0.09436588299840196,76.69043044684867,0.04816471156269512,73.26530848876381,71.5760581317852,105000.0,165000.0,129250.0,4
Ridgewood,Two_Family,QUEENS,104,0.12996611091968785,0.005564017561150304,0.009900645179270933,0.17236900492539264,-0.027196347031963233,0.05076608644363048,0.04791077474061371,0.045737693092248365,64.21610701172288,0.08389921214758034,80.98633544325381,68.54821064094129,219457.0,2150000.0,912973.904109589,73
Stapleton,Three_Family,STATEN ISLAND,120,0.073978584183052,-0.00789466039161007,-0.007010597761371814,-0.03940848545475924,0.046880497656678614,0.029446887833862394,0.09187254792611269,0.027297719180369273,59.48580141828041,-0.02518344701337158,57.417231695784714,71.13466074834825,481650.0,499000.0,490325.0,2
West Brighton,One_Family,STATEN ISLAND,120,0.18578119182788422,-0.00789466039161007,0.04697986577181209,-0.057849924472905934,0.046880497656678614,0.08108108108108115,0.20867037145027154,0.07992624773935651,72.98630983585743,-0.01872940235791824,58.8117342615017,78.0063522500597,110000.0,915000.0,416968.81415929203,113
West Village,Coop_Elevator,MANHATTAN,6,0.11614567041072066,0.010293350036538109,0.0654090044388081,-0.13619739621758822,-0.11370730402211716,-0.0018336162988115078,0.1724975124918167,0.052885895738839006,66.04979631756542,-0.0026445711420118785,62.28712676297029,75.8781556792905,330000.0,1.0E7,1282938.076923077,130
Howard Beach,Condo_Elevator,QUEENS,106,0.09541740726463155,-0.05380434782608689,0.010638297872340576,0.14823407275034511,-0.011593833609376956,0.04895104895104915,0.023005467997886282,0.057577406141140944,67.25328380641736,0.06875722114413385,77.7146590865481,67.08293004300175,105000.0,415889.0,244462.8780487805,41
Riverdale,Coop_Elevator,BRONX,50,0.011051583876176876,-0.04602577018929939,0.022222222222222143,0.10568501505432015,0.01853200411822307,0.07860262008733632,-0.04412246535882376,0.0278339179879372,59.6233495639967,0.049227608643556894,73.49496489578952,63.13352041141435,107000.0,1100000.0,302920.66524520254,469
Castle Hill,Coop_Walkup,BRONX,43,0.1482682121382238,-0.08168790457191696,-0.016347636357102825,0.07369585501992587,-0.02424646445407365,0.023964434061645275,0.11568296202717604,0.0804821269878694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Concourse,Condo_Elevator,BRONX,44,0.0737093151950724,-0.06715625228920973,0.02907933721057819,-0.12805952795014364,-0.041087253493992684,0.018586944351136423,0.12945040057485765,0.05993059553660378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Cypress Hills,Condo_Walkup,BROOKLYN,75,0.12549287594814756,-0.08579150635103522,0.009723422644770578,0.07052449213732964,-0.08745498742782319,0.024994613229907255,0.09352866052125594,0.08066996478345836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Douglaston,One_Family,QUEENS,111,0.1065284222783018,-0.09922647185217003,-0.02397260273972594,0.09540481913034515,0.039923371647509684,0.006666666666666643,0.06177272031767796,0.07098238585334214,70.69198989220847,0.019089004703283587,66.98302350624131,69.36376533832309,190000.0,4000000.0,1125241.0,70
Jackson Heights,Coop_Elevator,QUEENS,115,0.14934182424119527,0.014988707138457326,-0.014296445842527806,0.11321326617666369,0.0029971693400676386,0.022562929061785017,0.09829960057536255,0.04270004416840345,63.436875557055714,0.04406650769125149,72.37982409585207,71.51279042352809,103000.0,2400000.0,346451.5348189415,359
East Flatbush,Coop_Elevator,BROOKLYN,67,0.14705103896163788,-0.035428086964600855,0.01623688218480728,0.07560829057395847,0.01883291482411502,0.008983331749902346,0.11353914396902283,0.06969831896861542,70.36259524142406,0.021175568708715044,67.43385999939268,72.40939480936682,125000.0,525000.0,238766.90476190476,63
Mount Eden,One_Family,BRONX,44,0.13675475573645357,-0.06715625228920973,0.012269248546874228,-0.025535062550283264,-0.041087253493992684,0.01806914948189175,0.14763732287441797,0.0777939775601612,72.43933023580058,0.01201491687547087,65.45455040873077,74.41552950552898,308220.0,1000000.0,578622.0,10
Murray Hill,One_Family,MANHATTAN,109,0.4448483967188665,0.008321016039853312,-0.004103967168262749,-0.5553491482092847,0.00572466560246606,0.06332453825857524,0.5654984340044743,0.15134254064359626,91.30634062344038,-0.18083093354959226,23.787030649877533,99.0,2650000.0,9750000.0,5660000.0,5
Castleton Corners,Coop_Elevator,STATEN ISLAND,121,0.09218663652101083,-0.09269450240992776,-0.00943396226415091,-0.03314539018857425,-0.048095394679912015,0.018518518518518615,0.10698628060751773,0.06698463318028718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Crown Heights,Coop_Walkup,BROOKLYN,77,0.12003678863760871,-0.06301534286608913,0.01448513324344184,0.07922599652499215,-0.03261375731772225,0.07360917402758445,0.08374102338912566,0.07084029648045917,70.6555404829778,0.05917689521773227,75.64467200124284,70.65625005223443,140000.0,875000.0,332636.36363636365,11
Floral Park,One_Family,QUEENS,105,0.180297819201256,-0.053001226290391966,0.0,0.1410544359651192,-0.0514101331016721,0.039215686274509665,0.11809985546907247,0.08430472723659639,74.10949721971943,0.07973702739708798,80.08702692845364,72.6777200359081,200000.0,1175000.0,637852.7699115045,113
Flushing Meadows Corona Park,One_Family,QUEENS,110,0.0,-0.11030197872303142,0.0,0.0,-0.057736345476101535,0.08000000000000007,0.0,0.04412079148921257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Norwood,Three_Family,BRONX,52,0.11961774100108725,-0.006578378845489072,0.044717266662403755,-0.12415326139418051,-0.054818685983307296,0.030107243319268624,0.17107463477369153,0.05567687755417711,66.765751608792,-0.013999356264823104,59.83373856499026,75.79444198986896,110000.0,1221900.0,627181.25,16
Tottenville,Three_Family,STATEN ISLAND,123,0.18343683658073323,-0.08360121338343847,0.029605263157894808,0.051521102235101965,-0.05428951547143899,0.05921052631578944,0.16184551512880418,0.10504469394610572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Castle Hill,Two_Family,BRONX,43,0.1482682121382238,-0.08168790457191696,-0.016347636357102825,0.07369585501992587,-0.02424646445407365,0.023964434061645275,0.11568296202717604,0.0804821269878694,73.12890649738661,0.04148324355401483,71.82166736474588,72.53552435430974,175000.0,966119.0,508872.60655737703,61
Whitestone,Condo_Walkup,QUEENS,109,0.10776212096580187,0.008321016039853312,-0.002932551319648083,0.10467651268570063,0.00572466560246606,0.02312138728323691,0.05848486022983651,0.033655198092177305,61.11665069173546,0.04012726001981802,71.52868480598566,69.17032714279232,415000.0,540000.0,471642.6,5
Borough Park,One_Family,BROOKLYN,66,0.14076425012249918,-0.09430724152365001,-0.02345215759849906,0.14615045346454458,-0.03806974689465205,0.009124087591240683,0.07302536877032623,0.08112734475270995,73.29442067959745,0.06866157936826159,77.69399410683944,70.02580446208995,168421.0,4400000.0,1235072.1538461538,52
Little Neck,Condo_Elevator,QUEENS,111,0.08998169487399624,-0.09922647185217003,0.039999999999999855,0.06972320827746306,0.039923371647509684,0.040816326530612276,0.05711107440304117,0.08118418194676666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Arrochar,Condo_Elevator,STATEN ISLAND,122,0.031990055691835426,-0.04834150701809471,0.057692307692307654,0.1848611488506059,0.008673106486473918,-0.041666666666666706,-0.06659602784128066,0.044956199222457194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bay Ridge,Three_Family,BROOKLYN,68,0.15404173685038366,0.005630113061862303,-0.011047242680079243,0.12644020380050158,0.047910134662666755,0.005139110402268156,0.09695087942681516,0.04890075200286955,65.02750920398199,0.026374795065675888,68.55723842045752,71.43343966702419,800000.0,2150000.0,1447481.0,12
Brownsville,One_Family,BROOKLYN,73,0.16865613076126582,-0.11853492129989839,0.05032091198937405,0.12906690993695477,-0.0511424745933844,0.01063734325300661,0.11130561145752127,0.1190238422837459,83.0158017997441,0.06828974412853958,77.61365298379219,72.27798699785988,170084.0,520000.0,376680.8,45
Crown Heights,Two_Family,BROOKLYN,77,0.12003678863760871,-0.06301534286608913,0.01448513324344184,0.07922599652499215,-0.03261375731772225,0.07360917402758445,0.08374102338912566,0.07084029648045917,70.6555404829778,0.05917689521773227,75.64467200124284,70.65625005223443,172500.0,4026000.0,1145462.8134328357,134
Gowanus,Coop_Walkup,BROOKLYN,76,0.13935661342667316,-0.013355793526651316,-0.07553956834532405,0.18596610973990774,0.04450292171355598,-0.0763888888888888,0.051127554789034746,0.035232240023665116,61.52120062793708,0.02818974750132312,68.94938876388997,68.73746690834972,385000.0,720000.0,484000.0,6
Morris Heights,Coop_Walkup,BRONX,46,0.1357072861932461,-0.09706208223247645,-0.0014438943894390377,0.12409136113938109,-0.022944894087536506,0.025620170801138605,0.07853432101927502,0.08596140946326696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Stapleton,Coop_Walkup,STATEN ISLAND,120,0.073978584183052,-0.00789466039161007,-0.007010597761371814,-0.03940848545475924,0.046880497656678614,0.029446887833862394,0.09187254792611269,0.027297719180369273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Westchester Square,Condo_Walkup,BRONX,43,-0.08633553655254145,-0.08168790457191696,-4.237846022187697E-4,0.3573099482825451,-0.02424646445407365,0.05167467948717966,-0.32262995738820344,0.00235177788482259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Dongan Hills,Condo_Walkup,STATEN ISLAND,122,0.18556981969460445,-0.04834150701809471,0.025,0.2561500638520773,0.008673106486473918,0.010204081632653206,0.065940063507493,0.09053603970034944,75.7079817047105,0.08873430016180077,82.0310357825365,69.60894710556933,160000.0,280000.0,207000.0,5
East Village,Condo_Elevator,MANHATTAN,9,-0.6389571428571429,-0.1020739932953673,0.007013292208269182,0.45176918301800223,2.381868484215874E-4,0.0140265844165382,-1.1172,-0.18105207962978578,6.038967739769022,0.16153058542106669,97.7598712629258,0.0,730000.0,4200000.0,1967130.111111111,54
Fort Greene,Coop_Walkup,BROOKLYN,88,0.20798262141838791,-0.0911834479445062,-0.008032128514056052,0.09374448382147267,0.001842126969288669,0.023622047244094682,0.16903335165752573,0.10725926454572424,79.9978990551636,0.03797923036082364,71.0645676468066,75.67434499303542,405000.0,1655000.0,903818.1818181818,11
Mott Haven,One_Family,BRONX,40,0.14074148098382047,-0.14027153241667334,0.05064986864810682,0.06893115659417803,-0.03755912155624212,0.0936685794607038,0.11006951207321315,0.11803059847303321,82.76101040058492,0.0625666982956351,76.37709474415283,72.20526223828709,247000.0,1100000.0,545375.0,20
Rosebank,Condo_Walkup,STATEN ISLAND,120,0.20300325351246942,-0.00789466039161007,-0.028846153846153744,0.06903726672703152,0.046880497656678614,0.054545454545454515,0.1745084120431194,0.06699746442446988,69.6697598058481,0.01904720792815321,66.97399262510095,75.99646508729607,234000.0,325000.0,280687.5,8
Arden Heights,Condo_Elevator,STATEN ISLAND,123,0.14435114638926955,-0.08360121338343847,-0.06692913385826747,0.07416161013443295,-0.05428951547143899,0.007352941176470758,0.11140118702228287,0.06723110312505286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Carroll Gardens,One_Family,BROOKLYN,76,0.019238637138054755,-0.013355793526651316,0.033986472379466795,-0.4086110309645398,0.04450292171355598,0.015605781057810507,0.18562079949522223,0.02057245850384639,57.760607101436975,-0.1569135842585587,28.95476758570955,76.65025208532643,1700000.0,9150000.0,4041000.0,5
Mill Basin,Three_Family,BROOKLYN,63,0.0220456395267914,-0.08564491113879623,0.0018274853801169175,0.13278155493144775,-0.014840155715465292,0.09154437456324259,-0.047498607413664885,0.04243080963492472,63.36781029558906,0.07529570015300348,79.12740508390513,62.93488822832384,700000.0,700000.0,700000.0,1
Riverdale,Condo_Walkup,BRONX,50,0.011051583876176876,-0.04602577018929939,0.022222222222222143,0.10568501505432015,0.01853200411822307,0.07860262008733632,-0.04412246535882376,0.0278339179879372,59.6233495639967,0.049227608643556894,73.49496489578952,63.13352041141435,480000.0,710000.0,578254.6666666666,3
St. George,Coop_Walkup,STATEN ISLAND,120,0.0,-0.00789466039161007,0.0,0.0,0.046880497656678614,0.061224489795918505,0.0,0.0031578641566440283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Tremont,Three_Family,BRONX,48,0.2130389633790199,-0.06928387141761398,-0.0051020408163266195,0.023772416755398373,-0.042271528647151335,-0.006481481481481302,0.20357245967700233,0.1010016755456209,78.39267399410296,0.02360858695287964,67.959553632618,77.70642134422735,295074.0,815000.0,581695.24,25
Belmont,Coop_Walkup,BRONX,48,0.18060649317054045,-0.06928387141761398,0.021126760563380555,0.24197662270304815,-0.042271528647151335,0.012392755004766578,0.06782410585538667,0.09620751131757989,77.16285328111512,0.10469861815611903,85.48038941912593,69.71979298779766,1150000.0,1150000.0,1150000.0,2
Cobble Hill,Three_Family,BROOKLYN,76,0.07689580056962886,-0.013355793526651316,0.057414698162729816,-0.22741371892681073,0.04450292171355598,0.10416666666666667,0.1711425752777247,0.04660952215071308,64.43975254893944,-0.07135430364313947,47.44125826071409,75.79843920634183,337240.0,6750000.0,3367448.0,5
Dyker Heights,Condo_Walkup,BROOKLYN,68,0.10714317711001096,0.005630113061862303,-0.012500000000000122,0.024293282890324137,0.047910134662666755,0.030395136778115554,0.09616461273545938,0.03212306676375889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Gowanus,Two_Family,BROOKLYN,76,0.13935661342667316,-0.013355793526651316,-0.07553956834532405,0.18596610973990774,0.04450292171355598,-0.0763888888888888,0.051127554789034746,0.035232240023665116,61.52120062793708,0.02818974750132312,68.94938876388997,68.73746690834972,850000.0,3250000.0,1730666.6666666667,15
Morris Heights,Two_Family,BRONX,46,0.1357072861932461,-0.09706208223247645,-0.0014438943894390377,0.12409136113938109,-0.022944894087536506,0.025620170801138605,0.07853432101927502,0.08596140946326696,74.53447684500665,0.05901497673408263,75.60968684806518,70.34991855266293,130000.0,1550000.0,458264.30303030304,33
Sheepshead Bay,Three_Family,BROOKLYN,61,0.1349071908221123,0.012301951550465047,-0.002032520325203209,0.04743184332263882,-0.0915909571096556,0.0436507936507936,0.11389233075479878,0.04178860608625248,63.20306933375636,0.06415022641948423,76.71924205633896,72.43017422597839,700000.0,1530000.0,1129705.8823529412,17
Soundview,One_Family,BRONX,43,0.08308250116763968,-0.08168790457191696,0.007125890736341976,0.07300686864681147,-0.02424646445407365,0.037558685446009425,0.048343780874324914,0.06353550992152616,68.78168356301954,0.04464066116951583,72.50387940400343,68.57368615477736,105000.0,480000.0,349812.4146341463,41
Fort Greene,Two_Family,BROOKLYN,88,0.20798262141838791,-0.0911834479445062,-0.008032128514056052,0.09374448382147267,0.001842126969288669,0.023622047244094682,0.16903335165752573,0.10725926454572424,79.9978990551636,0.03797923036082364,71.0645676468066,75.67434499303542,1255000.0,4361000.0,2796399.625,8
Norwood,Coop_Walkup,BRONX,52,0.11961774100108725,-0.006578378845489072,0.044717266662403755,-0.12415326139418051,-0.054818685983307296,0.030107243319268624,0.17107463477369153,0.05567687755417711,66.765751608792,-0.013999356264823104,59.83373856499026,75.79444198986896,110000.0,110000.0,110000.0,1
Ozone Park,One_Family,QUEENS,106,0.13792288642215808,-0.05380434782608689,0.015695067264573936,0.018812730084140614,-0.011593833609376956,0.02696629213483119,0.12973687377422513,0.07371851619433356,71.39387443489981,0.017963562006907796,66.73985308963482,73.3623732030644,142500.0,820000.0,458326.048,125
Bronxdale,Condo_Elevator,BRONX,49,0.18518643103192498,-0.005552873008208563,0.007042253521126736,0.0784126998454944,0.017408452619768054,0.10738255033557044,0.15193697533017653,0.06879696344473885,70.13137544162126,0.04732670148190843,73.08424261919839,74.66849556558948,112558.0,260000.0,183710.8,10
Castleton Corners,Condo_Walkup,STATEN ISLAND,121,0.09218663652101083,-0.09269450240992776,-0.00943396226415091,-0.03314539018857425,-0.048095394679912015,0.018518518518518615,0.10698628060751773,0.06698463318028718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
East Harlem,One_Family,MANHATTAN,23,-0.5066003121014288,-0.06519871475454918,-0.033572809899221734,-0.8074417663293467,0.00881672769319709,-0.01916357575719546,-0.0732905167762517,-0.1596238258084858,11.535840424784185,-0.29092220323184903,0.0,61.41744518844443,375000.0,3900000.0,2137500.0,2
Oakwood,One_Family,STATEN ISLAND,122,0.06572713127536912,-0.04834150701809471,-0.03191489361702116,0.15389442850350607,0.008673106486473918,0.02040816326530623,-0.012155407740077043,0.03436237534936179,61.29805900343921,0.05549584819796411,74.8493212115246,65.01427256539628,190000.0,970000.0,581370.7,30
St. George,Two_Family,STATEN ISLAND,120,0.0,-0.00789466039161007,0.0,0.0,0.046880497656678614,0.061224489795918505,0.0,0.0031578641566440283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Woodhaven,Coop_Elevator,QUEENS,102,0.15166612866709187,-0.10371017749755511,-0.02083333333333326,0.10561940710937541,-0.01849491009418701,0.016194331983805686,0.10436807205838151,0.08935888269917089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Belmont,Two_Family,BRONX,48,0.18060649317054045,-0.06928387141761398,0.021126760563380555,0.24197662270304815,-0.042271528647151335,0.012392755004766578,0.06782410585538667,0.09620751131757989,77.16285328111512,0.10469861815611903,85.48038941912593,69.71979298779766,200000.0,1450000.0,563472.2222222222,18
Jamaica,Condo_Elevator,QUEENS,103,0.06081708314267923,-0.2441680086279495,0.03265807243707796,0.10280954790610856,-0.1401270648030497,0.008090001264062346,0.009922366180197432,0.12711770066038702,85.09207499484295,0.09405666800437346,83.1810209481777,66.313197895056,310000.0,615000.0,421333.3333333333,6
Longwood,Three_Family,BRONX,41,0.31470106100448736,-0.15905770288988824,0.030263974414053266,0.10524219427664565,0.007973519436472678,0.045695045695045705,0.2766369011116028,0.1813344461110392,99.0,0.04506912164599833,72.59645534136672,82.00509991660321,150000.0,805000.0,517300.578125,64
Lower East Side,Three_Family,MANHATTAN,7,0.0,-0.002726294990120216,-0.02336887279554758,0.0,0.018975144537233934,0.040759997432441214,0.0,-0.004751700202838809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Manhattan Beach,Three_Family,BROOKLYN,61,-0.015097154566381521,0.012301951550465047,-0.08979328165374655,-0.1898831468285502,-0.0915909571096556,0.0059101654846333606,0.0729211683861091,-0.03265310513185619,44.10694454295043,-0.028345177174971987,56.734087859968355,70.01967392923329,1165000.0,1600000.0,1382500.0,2
Bay Ridge,Coop_Walkup,BROOKLYN,68,0.15404173685038366,0.005630113061862303,-0.011047242680079243,0.12644020380050158,0.047910134662666755,0.005139110402268156,0.09695087942681516,0.04890075200286955,65.02750920398199,0.026374795065675888,68.55723842045752,71.43343966702419,115000.0,650000.0,326528.7586206897,29
Fordham,Condo_Elevator,BRONX,52,0.1949466391252193,-0.006578378845489072,7.55979107486385E-4,0.2436768358204707,-0.054818685983307296,0.008446717194776673,0.08325144564057103,0.07105167000889398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Grant City,Condo_Elevator,STATEN ISLAND,122,0.10953036573675176,-0.04834150701809471,0.006802721088435169,-0.030113534556687048,0.008673106486473918,0.02702702702702693,0.12273907926267887,0.059372911087209795,67.71387486419383,-0.007252222932673301,61.2915677628356,72.9506644603431,125000.0,345000.0,243584.55,40
Huguenot,Coop_Elevator,STATEN ISLAND,123,0.0913703511840317,-0.08360121338343847,-0.006993006993006968,0.12280762126046464,-0.05428951547143899,0.0408163265306121,0.03192697870840578,0.06367185651953475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Maspeth,One_Family,QUEENS,104,0.1732154566760323,0.005564017561150304,0.010362694300517915,0.12701733240358154,-0.027196347031963233,0.06091370558375631,0.1171466157933296,0.06099047638728066,68.1288200383708,0.07056303154997791,78.10483414398594,72.621637064657,300000.0,1085000.0,666824.025974026,77
Middle Village,Coop_Elevator,QUEENS,104,0.20931025067272288,0.005564017561150304,-0.04452380952380963,0.10043010988769724,-0.027196347031963233,0.04761904761904757,0.16750654614710556,0.05990202833004048,67.84960641486248,0.057933839178241214,75.3760892862262,75.58451680844985,175000.0,178000.0,177000.0,3
Norwood,Two_Family,BRONX,52,0.11961774100108725,-0.006578378845489072,0.044717266662403755,-0.12415326139418051,-0.054818685983307296,0.030107243319268624,0.17107463477369153,0.05567687755417711,66.765751608792,-0.013999356264823104,59.83373856499026,75.79444198986896,120000.0,995000.0,487236.5263157895,38
Baychester,Condo_Elevator,BRONX,47,0.13095627221967462,0.022216691554670487,0.0,0.06566626790090477,0.07898425530527753,0.019607843137254832,0.1014541975264436,0.036948018655017914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Clinton Hill,Condo_Elevator,BROOKLYN,88,0.022409216726059503,-0.0911834479445062,0.020487307054471347,0.012892096981203577,0.001842126969288669,-0.004594820384294053,0.016066735189575274,0.049438431795541145,65.16543725870213,0.002626678059632271,63.426066904950154,66.67469614075225,163567.0,2618679.0,912219.4408602151,93
Gravesend,One_Family,BROOKLYN,61,0.11690433624146106,0.012301951550465047,0.004357298474945343,0.08252556167508426,-0.0915909571096556,0.044919786096256686,0.07889706782219068,0.037085061683061686,61.996494828513406,0.07675027595420592,79.44169012454127,70.37126042400656,330000.0,1700000.0,791131.4509803922,51
Hollis Hills,One_Family,QUEENS,111,0.09248649800769812,-0.09922647185217003,-0.0032467532467534087,0.16149971744340327,0.039923371647509684,-0.01960784313725483,0.012767623042924591,0.071249174731874,70.76042778319565,0.03565359166187356,70.56207513153149,66.4805959407888,350000.0,1268000.0,904287.0967741936,31
Mount Hope,One_Family,BRONX,46,0.13675475573645357,-0.09706208223247645,0.010894401827974267,-0.025535062550283264,-0.022944894087536506,0.021465883121122988,0.14763732287441797,0.08941259785774289,75.41979131694832,0.005607156522696207,64.07004832833478,74.41552950552898,308220.0,1000000.0,578622.0,10
Woodside,Condo_Elevator,QUEENS,108,0.058716131662877896,0.012723156380444736,5.211002162564175E-4,0.1707283231115413,-0.05233356211393273,0.041241149237472755,-0.029135125448637996,0.015591658583893471,56.48290975578112,0.09099862524398072,82.52028048183514,64.01528663947066,388000.0,870000.0,606343.4210526316,19
Flatiron District,Condo_Walkup,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Laurelton,One_Family,QUEENS,105,-0.04382837505211751,-0.053001226290391966,0.01933701657458571,0.0642528500130292,-0.0514101331016721,0.01675977653631289,-0.07847595184024252,0.010694813391562088,55.22674885695334,0.04724249487930728,73.06604839687016,61.11236493106676,150000.0,850000.0,434139.3387978142,183
Mill Basin,Coop_Walkup,BROOKLYN,63,0.0220456395267914,-0.08564491113879623,0.0018274853801169175,0.13278155493144775,-0.014840155715465292,0.09154437456324259,-0.047498607413664885,0.04243080963492472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
New Springville,Coop_Elevator,STATEN ISLAND,121,0.17703591742247432,-0.09269450240992776,-0.029411764705882526,0.09975296127481906,-0.048095394679912015,0.029801324503311324,0.13383463749047309,0.09168743088536647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
