DBN,Weight_2015,Weight_2016,Weight_2017,Variance,Latitude,Longitude,Coordinates
17K531,2.35,2.6,2.5,0.009999999999999964,40.658671,-73.943839,"[40.658671,-73.943839]"
12X388,3.05,3.1,3.15,0.023809523809523725,40.832508,-73.878191,"[40.832508,-73.878191]"
08X562,2.3,2.3,2.35,0.021276595744680965,40.829153,-73.857882,"[40.829153,-73.857882]"
24Q229,2.75,2.75,2.6,-0.057692307692307654,40.734682,-73.897108,"[40.734682,-73.897108]"
25Q294,2.45,2.5,2.6,0.04807692307692307,40.782331,-73.77843,"[40.782331,-73.77843]"
14K023,2.85,2.85,2.5,-0.14000000000000004,40.69447,-73.947256,"[40.69447,-73.947256]"
20K186,2.7,2.7,2.55,-0.05882352941176485,40.610917,-73.994258,"[40.610917,-73.994258]"
30Q580,1.7,2.1,2.15,0.11627906976744186,40.754975,-73.926977,"[40.754975,-73.926977]"
17K751,2.15,2.3,2.25,0.01111111111111127,40.675905,-73.939282,"[40.675905,-73.939282]"
15K429,1.95,2.4,2.3076923076923075,0.057499999999999996,40.685006,-73.993293,"[40.685006,-73.993293]"
84M385,2.4444444444444446,2.0,2.4545454545454546,0.09465020576131684,40.785107,-73.942154,"[40.785107,-73.942154]"
11X111,2.05,2.05,2.1,0.023809523809523937,40.884371,-73.839288,"[40.884371,-73.839288]"
02M546,1.6923076923076923,2.35,2.5,0.19153846153846157,40.735361,-73.987064,"[40.735361,-73.987064]"
28Q310,1.9,2.3,2.3,0.08695652173913052,40.714551,-73.798658,"[40.714551,-73.798658]"
17K394,2.25,2.4,2.1,-0.10714285714285718,40.67271,-73.928917,"[40.67271,-73.928917]"
19K292,2.35,2.45,2.5,0.039999999999999855,40.671601,-73.893319,"[40.671601,-73.893319]"
24Q560,2.0,2.45,2.25,0.011111111111111072,40.742217,-73.936442,"[40.742217,-73.936442]"
84K359,1.8333333333333333,2.4375,2.375,0.1008771929824562,40.659934,-73.885704,"[40.659934,-73.885704]"
07X427,3.0,3.1,2.95,-0.03389830508474564,40.815712,-73.92996,"[40.815712,-73.92996]"
03M485,1.8,1.95,2.2,0.1477272727272728,40.774202,-73.985976,"[40.774202,-73.985976]"
10X374,2.75,2.85,2.9,0.03448275862068969,40.859466,-73.888625,"[40.859466,-73.888625]"
26Q026,2.25,2.5,2.45,0.030612244897959252,40.735935,-73.777607,"[40.735935,-73.777607]"
07X029,2.6,2.75,2.55,-0.04901960784313726,40.821544,-73.916419,"[40.821544,-73.916419]"
24Q550,2.65,2.75,2.7,0.0,40.737673,-73.853412,"[40.737673,-73.853412]"
18K629,2.15,2.15,2.2,0.022727272727272846,40.647728,-73.922212,"[40.647728,-73.922212]"
04M083,2.55,2.7,2.7,0.027777777777777842,40.793363,-73.941955,"[40.793363,-73.941955]"
10X015,2.45,2.5,2.4,-0.031250000000000076,40.859243,-73.909763,"[40.859243,-73.909763]"
19K678,2.45,2.5,2.45,-0.010204081632653024,40.669358,-73.879131,"[40.669358,-73.879131]"
09X028,2.45,2.5,2.55,0.029411764705882252,40.848344,-73.903821,"[40.848344,-73.903821]"
13K605,2.3,2.45,2.4,0.01041666666666663,40.695444,-73.986105,"[40.695444,-73.986105]"
11X544,2.2222222222222223,2.3,2.45,0.07709750566893432,40.875172,-73.861649,"[40.875172,-73.861649]"
08X467,2.1,2.25,2.1,-0.03571428571428559,40.826794,-73.818083,"[40.826794,-73.818083]"
29Q327,2.0,2.0,2.15,0.06976744186046507,40.69172,-73.778924,"[40.69172,-73.778924]"
28Q167,2.3157894736842106,2.5,2.55,0.05572755417956648,40.708431,-73.855543,"[40.708431,-73.855543]"
19K583,2.4,2.6,2.8,0.10714285714285708,40.693002,-73.869305,"[40.693002,-73.869305]"
19K661,2.1,2.4,2.4,0.062499999999999965,40.677112,-73.884211,"[40.677112,-73.884211]"
31R038,2.4,2.4,2.35,-0.021276595744680774,40.574799,-74.099409,"[40.574799,-74.099409]"
21K209,2.45,2.7,2.55,-0.009803921568627591,40.5868,-73.961191,"[40.5868,-73.961191]"
12X267,2.7,2.8,2.65,-0.03773584905660381,40.826933,-73.900593,"[40.826933,-73.900593]"
09X241,2.3,2.8,2.6,0.019230769230769332,40.839508,-73.901774,"[40.839508,-73.901774]"
25Q281,2.2,2.6,2.3,-0.04347826086956545,40.74943,-73.821402,"[40.74943,-73.821402]"
10X268,2.65,2.55,2.3,-0.1304347826086956,40.869061,-73.897066,"[40.869061,-73.897066]"
15K015,2.8,2.9,2.75,-0.03636363636363624,40.677085,-74.011864,"[40.677085,-74.011864]"
19K273,2.65,2.8,2.55,-0.0686274509803921,40.6585,-73.879276,"[40.6585,-73.879276]"
01M450,2.8,2.85,2.85,0.008771929824561372,40.729152,-73.982472,"[40.729152,-73.982472]"
21K559,2.8,2.5,2.35,-0.127659574468085,40.593028,-73.986313,"[40.593028,-73.986313]"
02M655,1.95,1.8,2.0,0.0625,40.783286,-73.945933,"[40.783286,-73.945933]"
84X491,2.2777777777777777,2.5,2.5,0.04444444444444447,40.807916,-73.912557,"[40.807916,-73.912557]"
10X051,2.5,2.2,2.25,-0.04444444444444448,40.850674,-73.886997,"[40.850674,-73.886997]"
84M202,1.75,2.2142857142857144,2.0,0.008928571428571397,40.719676,-73.991859,"[40.719676,-73.991859]"
30Q112,2.6,2.7,2.8,0.05357142857142838,40.757293,-73.933562,"[40.757293,-73.933562]"
84X488,1.9444444444444444,2.25,2.1875,0.04126984126984123,40.864073,-73.823816,"[40.864073,-73.823816]"
06M210,2.65,2.7,2.65,-0.00943396226415091,40.830004,-73.944666,"[40.830004,-73.944666]"
12X372,1.9,2.15,2.1,0.035714285714285796,40.843781,-73.884192,"[40.843781,-73.884192]"
02M077,2.55,2.25,2.4,0.0,40.785018,-73.95042,"[40.785018,-73.95042]"
84K508,2.3333333333333335,2.25,2.375,0.03508771929824549,40.682422,-73.965928,"[40.682422,-73.965928]"
28Q310,1.9,2.25,2.3,0.09782608695652159,40.714551,-73.798658,"[40.714551,-73.798658]"
02M033,2.65,2.45,2.25,-0.13333333333333325,40.749014,-74.000238,"[40.749014,-74.000238]"
01M539,1.9,2.15,2.05,0.01219512195121947,40.719416,-73.979581,"[40.719416,-73.979581]"
24Q087,2.3,2.6,2.7,0.09259259259259259,40.711559,-73.871674,"[40.711559,-73.871674]"
84M350,2.388888888888889,2.625,2.3125,-0.08408408408408417,40.813532,-73.938347,"[40.813532,-73.938347]"
05M670,2.25,2.35,2.3,0.0,40.815237,-73.944299,"[40.815237,-73.944299]"
30Q235,2.5789473684210527,2.75,2.6,-0.024797570850202483,40.766898,-73.923044,"[40.766898,-73.923044]"
12X092,2.0,2.35,2.3,0.05434782608695653,40.846205,-73.889602,"[40.846205,-73.889602]"
25Q154,2.55,2.65,2.6,1.7080354225002407E-16,40.726473,-73.80775,"[40.726473,-73.80775]"
84K652,1.9444444444444444,2.25,2.066666666666667,-0.014784946236559085,40.661945,-73.92044,"[40.661945,-73.92044]"
15K464,2.4,2.6,2.4,-0.041666666666666706,40.669255,-73.97858,"[40.669255,-73.97858]"
31R080,2.25,2.7,2.6,0.04807692307692307,40.607637,-74.105883,"[40.607637,-74.105883]"
28Q167,2.25,2.5,2.45,0.030612244897959252,40.708431,-73.855543,"[40.708431,-73.855543]"
02M500,2.45,2.55,2.5,0.0,40.74651,-73.98107,"[40.74651,-73.98107]"
10X243,2.1,2.45,2.45,0.07142857142857136,40.859466,-73.888625,"[40.859466,-73.888625]"
09X327,2.6842105263157894,2.65,2.6,-0.025809716599190298,40.842503,-73.916084,"[40.842503,-73.916084]"
31R027,2.05,2.15,2.25,0.06666666666666682,40.628291,-74.117818,"[40.628291,-74.117818]"
13K287,2.5,2.4,2.65,0.07547169811320745,40.697856,-73.98112,"[40.697856,-73.98112]"
27Q062,2.45,2.6,2.6,0.028846153846153744,40.688359,-73.835567,"[40.688359,-73.835567]"
03M165,2.4,2.4,2.4,0.0,40.802653,-73.965949,"[40.802653,-73.965949]"
30Q575,2.25,2.3,2.1,-0.08333333333333325,40.751144,-73.937564,"[40.751144,-73.937564]"
03M479,2.5,2.5,2.4,-0.041666666666666706,40.760858,-73.996262,"[40.760858,-73.996262]"
27Q323,2.35,2.65,2.7,0.07407407407407414,40.584543,-73.825162,"[40.584543,-73.825162]"
24Q600,2.35,2.45,2.4,-1.8503717077085943E-16,40.741658,-73.927995,"[40.741658,-73.927995]"
29Q283,2.6,2.65,2.4,-0.09375000000000004,40.66903,-73.757744,"[40.66903,-73.757744]"
06M293,1.85,2.25,2.3,0.10869565217391305,40.860951,-73.930082,"[40.860951,-73.930082]"
12X214,2.6,2.55,2.45,-0.0510204081632653,40.839297,-73.879931,"[40.839297,-73.879931]"
22K405,2.15,2.2,2.05,-0.06097560975609757,40.632829,-73.952356,"[40.632829,-73.952356]"
08X138,2.45,2.4,2.25,-0.0777777777777777,40.822288,-73.853157,"[40.822288,-73.853157]"
28Q080,2.15,2.05,1.95,-0.07692307692307676,40.673483,-73.769119,"[40.673483,-73.769119]"
84X398,2.3333333333333335,2.769230769230769,2.625,0.028083028083028153,40.872455,-73.875451,"[40.872455,-73.875451]"
28Q680,1.9,2.2,2.25,0.08888888888888896,40.718027,-73.805923,"[40.718027,-73.805923]"
13K527,2.35,2.6,2.6,0.04807692307692307,40.694629,-73.988323,"[40.694629,-73.988323]"
10X045,2.35,2.45,2.2,-0.09090909090909098,40.858389,-73.887026,"[40.858389,-73.887026]"
09X232,2.2,2.3,2.0,-0.125,40.849416,-73.915217,"[40.849416,-73.915217]"
11X041,2.75,2.95,2.95,0.03389830508474579,40.874754,-73.867834,"[40.874754,-73.867834]"
07X551,2.15,2.65,2.8,0.14285714285714282,40.813681,-73.925995,"[40.813681,-73.925995]"
10X368,1.85,2.45,2.35,0.08510638297872329,40.877935,-73.913694,"[40.877935,-73.913694]"
06M462,2.6,2.45,2.45,-0.030612244897959252,40.856532,-73.92606,"[40.856532,-73.92606]"
19K504,2.55,2.25,2.35,-0.021276595744680774,40.666868,-73.895122,"[40.666868,-73.895122]"
28Q686,2.5,2.35,2.35,-0.03191489361702116,40.708431,-73.855543,"[40.708431,-73.855543]"
31R039,2.5,2.4,2.6,0.057692307692307654,40.597824,-74.07061,"[40.597824,-74.07061]"
84K744,2.3333333333333335,2.2666666666666666,2.25,-0.022222222222222143,40.582518,-73.972009,"[40.582518,-73.972009]"
29Q283,2.6,2.6,2.4,-0.08333333333333341,40.66903,-73.757744,"[40.66903,-73.757744]"
28Q121,2.65,2.7,2.6,-0.028846153846153744,40.683585,-73.81533,"[40.683585,-73.81533]"
08X367,2.0,2.35,2.25,0.03333333333333341,40.815043,-73.85607,"[40.815043,-73.85607]"
09X218,2.35,2.4,2.3,-0.032608695652173995,40.835681,-73.919571,"[40.835681,-73.919571]"
19K325,2.15,2.3,2.45,0.09183673469387776,40.653368,-73.893294,"[40.653368,-73.893294]"
14K380,2.65,2.7,2.7,0.00925925925925939,40.70179,-73.953702,"[40.70179,-73.953702]"
31R058,2.35,2.45,2.3,-0.04347826086956545,40.582791,-74.160867,"[40.582791,-74.160867]"
11X265,2.3,2.45,2.45,0.030612244897959252,40.875172,-73.861649,"[40.875172,-73.861649]"
07X161,2.5,2.5,2.45,-0.020408163265306048,40.814168,-73.905233,"[40.814168,-73.905233]"
09X053,2.65,2.75,2.7,0.0,40.832648,-73.911906,"[40.832648,-73.911906]"
15K230,2.75,2.85,2.75,-0.01818181818181812,40.645609,-73.980515,"[40.645609,-73.980515]"
23K150,2.2857142857142856,2.25,2.1,-0.07993197278911557,40.668768,-73.90514,"[40.668768,-73.90514]"
27Q105,2.45,2.7,2.45,-0.0510204081632653,40.595911,-73.780961,"[40.595911,-73.780961]"
23K155,2.65,2.9,2.6,-0.06730769230769224,40.677634,-73.908682,"[40.677634,-73.908682]"
09X022,2.2,2.25,2.45,0.09183673469387758,40.832022,-73.91435,"[40.832022,-73.91435]"
19K065,2.85,2.9,2.9,0.008620689655172384,40.686534,-73.878353,"[40.686534,-73.878353]"
10X546,2.45,2.25,2.2,-0.06818181818181814,40.877379,-73.912686,"[40.877379,-73.912686]"
30Q445,2.0,1.8888888888888888,1.95,0.0028490028490028387,40.757072,-73.911165,"[40.757072,-73.911165]"
11X089,2.25,2.25,2.3,0.021739130434782532,40.862481,-73.859254,"[40.862481,-73.859254]"
06M346,2.4,2.55,2.85,0.1315789473684212,40.833695,-73.942074,"[40.833695,-73.942074]"
25Q285,2.2,2.4,2.45,0.061224489795918505,40.764884,-73.789365,"[40.764884,-73.789365]"
04M372,2.35,2.55,2.15,-0.13953488372093037,40.792556,-73.942285,"[40.792556,-73.942285]"
10X225,2.2,2.35,2.25,-0.01111111111111127,40.854257,-73.897404,"[40.854257,-73.897404]"
07X473,2.35,2.35,2.3,-0.021739130434782726,40.818041,-73.911633,"[40.818041,-73.911633]"
11X181,2.5,2.7,2.6,0.0,40.874035,-73.831669,"[40.874035,-73.831669]"
07X500,2.3,2.5,2.45,0.02040816326530623,40.814857,-73.912038,"[40.814857,-73.912038]"
17K533,2.1,2.3,2.230769230769231,0.013793103448275813,40.658671,-73.943839,"[40.658671,-73.943839]"
14K478,2.45,2.5,2.4,-0.031250000000000076,40.711134,-73.938921,"[40.711134,-73.938921]"
84M709,2.0,2.230769230769231,1.8125,-0.1671087533156499,40.821208,-73.941111,"[40.821208,-73.941111]"
27Q108,2.6,2.7,2.5,-0.060000000000000143,40.679083,-73.831025,"[40.679083,-73.831025]"
08X100,2.65,2.85,2.7,-0.01851851851851845,40.822552,-73.86276,"[40.822552,-73.86276]"
84M353,2.1875,2.5625,2.375,0.0,40.82884,-73.945368,"[40.82884,-73.945368]"
17K012,2.45,2.5,2.75,0.09999999999999996,40.673124,-73.920095,"[40.673124,-73.920095]"
13K350,2.4,2.3,2.4,0.020833333333333447,40.69733,-73.984528,"[40.69733,-73.984528]"
24Q530,2.8,2.85,2.85,0.008771929824561372,40.743253,-73.933316,"[40.743253,-73.933316]"
14K454,2.55,2.6,2.65,0.02830188679245273,40.709765,-73.944463,"[40.709765,-73.944463]"
84K730,2.2777777777777777,2.3125,2.625,0.12566137566137567,40.677914,-74.005151,"[40.677914,-74.005151]"
28Q680,1.9,2.3,2.2,0.04545454545454569,40.718027,-73.805923,"[40.718027,-73.805923]"
12X066,2.45,2.6,2.2,-0.1477272727272728,40.831493,-73.88654,"[40.831493,-73.88654]"
22K425,2.2,2.15,2.1,-0.03571428571428559,40.610499,-73.947661,"[40.610499,-73.947661]"
23K284,2.55,2.35,2.55,0.039215686274509665,40.666942,-73.907634,"[40.666942,-73.907634]"
28Q310,2.2,2.3,2.35,0.042553191489361736,40.714551,-73.798658,"[40.714551,-73.798658]"
84K775,2.388888888888889,2.5625,2.2,-0.12531565656565657,40.672216,-73.906018,"[40.672216,-73.906018]"
11X083,2.3,2.45,2.3,-0.032608695652173995,40.849176,-73.858769,"[40.849176,-73.858769]"
84M351,2.3333333333333335,2.0,1.6666666666666667,-0.3000000000000001,40.802649,-73.948088,"[40.802649,-73.948088]"
84M065,2.5,2.625,2.3333333333333335,-0.09821428571428564,40.810499,-73.948902,"[40.810499,-73.948902]"
15K447,2.45,2.55,2.45,-0.020408163265306048,40.683951,-73.980266,"[40.683951,-73.980266]"
30Q286,2.2,2.25,2.45,0.09183673469387758,40.770769,-73.92383,"[40.770769,-73.92383]"
28Q157,2.3,2.6,2.736842105263158,0.10480769230769227,40.732348,-73.852879,"[40.732348,-73.852879]"
14K558,2.75,2.9,2.85,0.008771929824561372,40.715561,-73.954815,"[40.715561,-73.954815]"
15K051,2.45,2.35,2.4,-1.8503717077085943E-16,40.672358,-73.98505,"[40.672358,-73.98505]"
21K690,1.8,2.066666666666667,2.35,0.17730496453900702,40.60498,-73.995084,"[40.60498,-73.995084]"
84K744,2.3333333333333335,2.2666666666666666,2.1538461538461537,-0.06785714285714282,40.582518,-73.972009,"[40.582518,-73.972009]"
17K590,2.4444444444444446,2.45,2.7,0.09362139917695472,40.66679,-73.951823,"[40.66679,-73.951823]"
26Q067,2.3,2.4,2.4,0.020833333333333447,40.762241,-73.734832,"[40.762241,-73.734832]"
30Q084,2.35,2.4210526315789473,2.4,0.006030701754385914,40.771154,-73.906117,"[40.771154,-73.906117]"
16K308,2.25,2.55,2.4,0.0,40.688323,-73.935509,"[40.688323,-73.935509]"
31R030,2.5,2.55,2.5,-0.009999999999999964,40.618097,-74.13308,"[40.618097,-74.13308]"
04M372,2.526315789473684,2.55,2.25,-0.12807017543859642,40.792556,-73.942285,"[40.792556,-73.942285]"
20K104,2.65,2.75,2.6,-0.03846153846153849,40.618077,-74.028492,"[40.618077,-74.028492]"
21K620,2.25,2.25,2.25,0.0,40.583263,-73.963764,"[40.583263,-73.963764]"
25Q107,1.95,2.0,2.05,0.03658536585365841,40.755364,-73.799476,"[40.755364,-73.799476]"
14K614,2.45,2.4,2.6,0.0673076923076924,40.705005,-73.93879,"[40.705005,-73.93879]"
09X413,2.3,2.25,2.4,0.052083333333333336,40.839307,-73.911366,"[40.839307,-73.911366]"
01M450,2.8,2.8,2.85,0.0175438596491229,40.729152,-73.982472,"[40.729152,-73.982472]"
03M417,2.5,2.5,2.45,-0.020408163265306048,40.786134,-73.974483,"[40.786134,-73.974483]"
10X342,2.4,2.5,2.65,0.07547169811320745,40.869061,-73.897066,"[40.869061,-73.897066]"
84K702,1.9444444444444444,1.7692307692307692,2.2,0.155982905982906,40.691275,-73.961134,"[40.691275,-73.961134]"
15K429,1.95,2.4,2.45,0.11224489795918381,40.685006,-73.993293,"[40.685006,-73.993293]"
07X223,2.2,2.75,2.7,0.08333333333333336,40.813612,-73.920851,"[40.813612,-73.920851]"
08X119,2.55,2.25,2.05,-0.17073170731707324,40.828474,-73.857392,"[40.828474,-73.857392]"
08X093,2.65,2.5,2.5,-0.030000000000000072,40.822522,-73.877274,"[40.822522,-73.877274]"
10X086,2.75,2.85,2.8,0.0,40.869061,-73.897066,"[40.869061,-73.897066]"
13K483,2.7,2.7,2.75,0.01818181818181812,40.694629,-73.988323,"[40.694629,-73.988323]"
26Q435,2.0,2.05,2.25,0.10000000000000003,40.733888,-73.739726,"[40.733888,-73.739726]"
30Q227,2.6,2.55,2.6,0.009615384615384581,40.757567,-73.874614,"[40.757567,-73.874614]"
12X383,2.4,2.5,2.35,-0.042553191489361736,40.839297,-73.879931,"[40.839297,-73.879931]"
12X129,2.8,2.7,2.85,0.03508771929824565,40.846128,-73.886721,"[40.846128,-73.886721]"
12X242,2.4,2.75,2.6,0.009615384615384581,40.832508,-73.878191,"[40.832508,-73.878191]"
13K301,2.3,2.65,2.6,0.048076923076923246,40.685653,-73.94573,"[40.685653,-73.94573]"
24Q013,2.25,2.3,2.15,-0.05813953488372093,40.737441,-73.867662,"[40.737441,-73.867662]"
27Q309,2.45,2.45,2.35,-0.042553191489361736,40.601537,-73.763995,"[40.601537,-73.763995]"
10X243,2.1,2.45,2.35,0.03191489361702116,40.859466,-73.888625,"[40.859466,-73.888625]"
27Q302,2.25,2.45,2.8,0.16071428571428564,40.601537,-73.763995,"[40.601537,-73.763995]"
15K429,1.95,2.45,2.3076923076923075,0.0466666666666665,40.685006,-73.993293,"[40.685006,-73.993293]"
84K608,2.2222222222222223,2.125,2.4375,0.10826210826210825,40.657712,-73.919818,"[40.657712,-73.919818]"
84M351,2.3333333333333335,2.0,1.1666666666666667,-0.8571428571428573,40.802649,-73.948088,"[40.802649,-73.948088]"
17K722,2.25,2.45,2.45,0.040816326530612276,40.662092,-73.936313,"[40.662092,-73.936313]"
10X368,1.85,2.4,2.45,0.13265306122448986,40.877935,-73.913694,"[40.877935,-73.913694]"
20K609,2.1,2.6,2.7,0.12962962962962965,40.6351,-73.982424,"[40.6351,-73.982424]"
29Q109,2.1,2.25,2.35,0.07446808510638309,40.720074,-73.746375,"[40.720074,-73.746375]"
10X280,2.8,2.75,2.95,0.05932203389830517,40.876819,-73.881245,"[40.876819,-73.881245]"
84X488,2.066666666666667,2.25,2.1333333333333333,-0.011718749999999958,40.864073,-73.823816,"[40.864073,-73.823816]"
11X160,2.35,2.35,2.1,-0.11904761904761904,40.864073,-73.823816,"[40.864073,-73.823816]"
20K185,2.65,2.5,2.4,-0.07291666666666678,40.623598,-74.033429,"[40.623598,-74.033429]"
22K206,2.4,2.5,2.3,-0.06521739130434799,40.596876,-73.948453,"[40.596876,-73.948453]"
28Q160,2.35,2.6,2.5,0.009999999999999964,40.688373,-73.799685,"[40.688373,-73.799685]"
29Q034,2.45,2.45,2.142857142857143,-0.14333333333333345,40.710986,-73.737702,"[40.710986,-73.737702]"
17K249,2.9,2.9,2.85,-0.017543859649122744,40.649509,-73.966456,"[40.649509,-73.966456]"
84K740,2.111111111111111,2.4375,2.1333333333333333,-0.06608072916666659,40.669356,-73.867138,"[40.669356,-73.867138]"
27Q262,2.3,2.65,2.6,0.048076923076923246,40.586012,-73.825317,"[40.586012,-73.825317]"
20K971,2.3157894736842106,2.4,2.0,-0.17894736842105274,40.639518,-74.020343,"[40.639518,-74.020343]"
24Q560,2.0,2.5,2.25,0.0,40.742217,-73.936442,"[40.742217,-73.936442]"
11X270,2.55,2.6,2.7,0.046296296296296294,40.888242,-73.852714,"[40.888242,-73.852714]"
84K730,2.2777777777777777,2.375,2.625,0.11375661375661378,40.677914,-74.005151,"[40.677914,-74.005151]"
10X059,2.8,2.85,2.85,0.008771929824561372,40.853141,-73.893639,"[40.853141,-73.893639]"
16K057,3.1,3.05,2.95,-0.0423728813559322,40.691467,-73.932254,"[40.691467,-73.932254]"
12X372,2.0,2.15,2.1,0.011904761904761862,40.843781,-73.884192,"[40.843781,-73.884192]"
84K358,2.2666666666666666,2.5625,2.125,-0.13627450980392156,40.664067,-73.893328,"[40.664067,-73.893328]"
04M206,2.3,2.4,2.55,0.07843137254901968,40.796889,-73.930528,"[40.796889,-73.930528]"
18K272,2.2,2.45,2.6,0.10576923076923073,40.635542,-73.886373,"[40.635542,-73.886373]"
12X067,2.3,2.25,2.4,0.052083333333333336,40.843781,-73.884192,"[40.843781,-73.884192]"
29Q259,2.0,2.2,1.9,-0.10526315789473695,40.705989,-73.752885,"[40.705989,-73.752885]"
12X267,2.7,2.7,2.6,-0.03846153846153849,40.826933,-73.900593,"[40.826933,-73.900593]"
26Q046,2.65,2.55,2.65,0.018867924528301987,40.745744,-73.758042,"[40.745744,-73.758042]"
26Q074,2.4,2.45,2.4,-0.01041666666666663,40.744743,-73.766653,"[40.744743,-73.766653]"
05M129,2.35,2.45,2.25,-0.06666666666666682,40.814914,-73.95202,"[40.814914,-73.95202]"
09X517,2.65,2.7,2.65,-0.00943396226415091,40.833493,-73.903951,"[40.833493,-73.903951]"
22K198,2.6,2.6,2.5,-0.040000000000000036,40.637601,-73.937083,"[40.637601,-73.937083]"
15K464,2.8,2.6,2.5,-0.08000000000000007,40.669255,-73.97858,"[40.669255,-73.97858]"
84X185,1.8333333333333333,2.1875,2.0,-0.005208333333333259,40.823228,-73.897394,"[40.823228,-73.897394]"
15K448,2.4,2.55,2.736842105263158,0.09567307692307708,40.679462,-74.002022,"[40.679462,-74.002022]"
13K054,2.5,2.35,2.3,-0.05434782608695653,40.692616,-73.952504,"[40.692616,-73.952504]"
22K134,2.85,2.9,2.85,-0.008771929824561372,40.632145,-73.97318,"[40.632145,-73.97318]"
27Q146,2.15,2.3,2.25,0.01111111111111127,40.660531,-73.834896,"[40.660531,-73.834896]"
17K092,2.55,2.45,2.1,-0.19047619047619044,40.656276,-73.95381,"[40.656276,-73.95381]"
12X195,2.45,2.05,2.25,0.0,40.830811,-73.877305,"[40.830811,-73.877305]"
23K514,2.55,2.55,2.5,-0.019999999999999928,40.665568,-73.912102,"[40.665568,-73.912102]"
09X114,2.65,2.4,2.6,0.028846153846153914,40.834979,-73.923297,"[40.834979,-73.923297]"
05M030,2.65,2.65,2.55,-0.03921568627450984,40.805653,-73.935461,"[40.805653,-73.935461]"
26Q213,2.5,2.7,2.65,0.01886792452830182,40.747457,-73.74539,"[40.747457,-73.74539]"
08X367,2.25,2.3,2.3,0.010869565217391266,40.815043,-73.85607,"[40.815043,-73.85607]"
18K581,2.25,2.6,2.45,0.010204081632653206,40.659088,-73.928744,"[40.659088,-73.928744]"
16K081,2.7,2.85,2.7,-0.027777777777777842,40.692866,-73.935123,"[40.692866,-73.935123]"
07X043,2.65,2.65,2.5,-0.05999999999999996,40.806452,-73.921593,"[40.806452,-73.921593]"
15K136,2.45,2.55,2.75,0.09090909090909091,40.652127,-74.007596,"[40.652127,-74.007596]"
16K243,2.25,2.3,2.25,-0.011111111111111072,40.675675,-73.935093,"[40.675675,-73.935093]"
09X505,2.2,2.6,2.6,0.07692307692307682,40.827461,-73.919024,"[40.827461,-73.919024]"
06M348,2.15,2.35,2.5,0.1,40.849311,-73.930991,"[40.849311,-73.930991]"
13K313,2.45,2.5,2.4,-0.031250000000000076,40.702952,-73.992076,"[40.702952,-73.992076]"
19K404,2.35,2.55,2.6,0.057692307692307654,40.657266,-73.874064,"[40.657266,-73.874064]"
24Q113,2.3,2.5,2.5,0.040000000000000036,40.705476,-73.861493,"[40.705476,-73.861493]"
22K555,2.5,2.7,2.6,0.0,40.649055,-73.972312,"[40.649055,-73.972312]"
29Q192,2.45,2.45,2.5,0.019999999999999928,40.705989,-73.752885,"[40.705989,-73.752885]"
84K704,1.7777777777777777,1.875,1.75,-0.04365079365079362,40.656423,-73.951575,"[40.656423,-73.951575]"
02M114,2.6,2.6,2.65,0.01886792452830182,40.780452,-73.947379,"[40.780452,-73.947379]"
14K614,2.55,2.35,2.4,-0.020833333333333447,40.705005,-73.93879,"[40.705005,-73.93879]"
17K531,2.6,2.6,2.5,-0.040000000000000036,40.658671,-73.943839,"[40.658671,-73.943839]"
07X343,2.65,2.7,2.75,0.027272727272727337,40.810314,-73.918774,"[40.810314,-73.918774]"
19K404,2.35,2.65,2.6,0.03846153846153849,40.657266,-73.874064,"[40.657266,-73.874064]"
15K124,2.25,2.1,2.15,-0.011627906976744146,40.667464,-73.99062,"[40.667464,-73.99062]"
09X361,2.75,2.55,2.65,0.0,40.838232,-73.927892,"[40.838232,-73.927892]"
11X087,2.2,2.2,2.2,0.0,40.895741,-73.846198,"[40.895741,-73.846198]"
06M346,2.4,2.75,2.65,0.02830188679245273,40.833695,-73.942074,"[40.833695,-73.942074]"
09X231,2.4,2.05,2.3,0.032608695652173995,40.845366,-73.897479,"[40.845366,-73.897479]"
84K742,1.6666666666666667,2.1875,2.125,0.09313725490196072,40.67271,-73.928917,"[40.67271,-73.928917]"
28Q896,2.1,2.3,2.25,0.022222222222222143,40.708409,-73.804166,"[40.708409,-73.804166]"
24Q877,2.55,2.75,2.75,0.0363636363636364,40.737222,-73.887011,"[40.737222,-73.887011]"
28Q167,2.25,2.5,2.55,0.0686274509803921,40.708431,-73.855543,"[40.708431,-73.855543]"
13K307,2.75,2.5,2.45,-0.07142857142857136,40.701789,-73.981599,"[40.701789,-73.981599]"
84M350,2.388888888888889,2.5,2.3125,-0.057057057057057145,40.813532,-73.938347,"[40.813532,-73.938347]"
20K259,2.7,2.8,2.65,-0.03773584905660381,40.626089,-74.014633,"[40.626089,-74.014633]"
10X254,2.5,2.4,2.6,0.057692307692307654,40.858721,-73.889878,"[40.858721,-73.889878]"
84R067,2.4,2.4,2.3125,-0.0378378378378378,40.607104,-74.178183,"[40.607104,-74.178183]"
26Q186,2.2,2.3,2.2,-0.022727272727272645,40.749556,-73.721594,"[40.749556,-73.721594]"
01M292,2.1,2.5384615384615383,2.55,0.09049773755656113,40.713362,-73.986051,"[40.713362,-73.986051]"
05M499,2.3,2.1666666666666665,2.5,0.10666666666666665,40.823988,-73.935746,"[40.823988,-73.935746]"
